"municipality_id","municipality","district_id","distric","NUTS_3_id","NUTS_3","NUTS_2_id","NUTS_2","ico","name","year","population","Rozhodnutí.Smlouva.o.poskytnutí.dotace..celkové.zdroje.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..veřejné.prostředky.celkem.","Rozhodnutí.Smlouva.o.poskytnutí.dotace..EU.zdroje.","Proplacené.prostředky.příjemcům...vyúčtované..veřejné.prostředky.celkem.","Proplacené.prostředky.příjemcům...vyúčtované..EU.zdroje.","Certifikované.prostředky..veřejné.prostředky.celkem.","Certifikované.prostředky..EU.zdroje.","Total.eligible.expenditure.allocated.to.the.selected.operation","Total.eligible.expenditures.charged.in.payment.applications","Expeditures.allocated.to.the.selected.operation...Union.support","Expeditures.allocated.to.the.selected.operation...national.public.funding","Expeditures.allocated.to.the.selected.operation...national.private.funding","Expenditures.charged.in.payment.application...Union.support"
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2014,10909,6388815.8,5512765.8,4685850.23,5202220.42,4421887.32,4378231.53,3721496.79,0,0,0,0,0,0
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2015,10824,2504095,2503520,2127992,2503520,2127992,0,0,0,0,0,0,0,0
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2016,10754,0,0,0,0,0,0,0,0,0,0,0,0,0
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2017,10744,0,0,0,0,0,0,0,19999999.98,19991766.29,16999999.98,3e+06,0,16993001.3
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2018,10667,0,0,0,0,0,0,0,4191376.49,4133579.75,3562670.01,628706.48,0,3513542.77
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2019,10634,0,0,0,0,0,0,0,6449275,4508489.01,5481883.75,967391.25,0,3832215.64
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2020,10646,0,0,0,0,0,0,0,2362954.11,2362954.11,2065194.5,297759.61,0,2065194.48
7103,"Konice","CZ0713","Prostějov","CZ071","Olomoucký kraj","CZ07","Střední Morava",288365,"Město Konice",2021,10553,0,0,0,0,0,0,0,6e+05,6e+05,570000,30000,0,570000
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2008,41611,0,0,0,0,0,0,0,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2009,41543,10034676.43,9850113.96,8372596.86,9830020.96,8362805.7,9838595.86,8362805.7,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2010,41478,150871727.52,99086552.16,84223568.43,86273918.34,73332830.68,72521250.4,61643062.96,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2011,41408,103709322.27,79577882.63,63562650.26,66214418.23,52585536.11,64354922.32,51004964.59,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2012,41256,123866054.48,110919308.9,94281412.01,74856191.51,63627761.7,74856191.51,63627761.7,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2013,41209,119147368.46,70771408.86,59872550.23,63856753.04,54013941.38,61564783.84,52065767.58,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2014,41090,64928522.29,52127015.03,44236734.31,47543478.96,40340729.42,45401953.9,38520433.14,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2015,41061,75549600.86,61383334.43,52175833.14,49709639.82,42253193.11,13659204.85,11610323.75,0,0,0,0,0,0
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2016,41007,23734276.88,22735653.29,22735653.29,21191193.86,21191193.86,0,0,14169839.76,13280439.51,12044363.79,1968726.48,156749.49,11288373.57
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2017,40848,0,0,0,0,0,0,0,74744791.21,71198400.11,48193477.5,26551313.71,0,46101015.64
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2018,40763,0,0,0,0,0,0,0,120623887.01,98099487.98,99198215.58,21425671.43,0,80037189.14
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2019,40755,0,0,0,0,0,0,0,10686404.88,10684538.76,6418729.36,0,0,6416956.55
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2020,40566,0,0,0,0,0,0,0,24503929.83,5384032.71,10013060.34,14490869.49,0,3680073.1
8112,"Kopřivnice","CZ0804","Nový Jičín","CZ080","Moravskoslezský kraj","CZ08","Moravskoslezsko",298077,"Město Kopřivnice",2021,40184,0,0,0,0,0,0,0,13969821.34,6608909.21,12569246.25,1400575.09,0,5967538.98
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2008,25081,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2009,25126,1191404.56,1072404.56,911541.08,0,0,0,0,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2010,25129,3423098.8,2629648.8,2235201.48,0,0,0,0,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2011,24988,24949790.16,22234469.72,18899297.01,22093558.72,18779519.06,22093558.72,18779519.06,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2012,24924,7957041.09,4155179,3531902.15,3934954,3344710.9,3934954,3344710.9,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2013,24872,15008183.94,10125885.94,8607003.04,9676089.13,8224675.74,5642808,4796386.79,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2014,24887,9061713.12,8326179.12,7077252.25,8118202.91,6900472.46,6688376,5685119.6,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2015,24905,3071141.44,2924363.54,2485708.55,2924362.54,2485707.69,0,0,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2016,24810,0,0,0,0,0,0,0,1983775,114760,1686208.75,297566.25,0,97546
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2017,24891,0,0,0,0,0,0,0,29173330.47,27962614.64,22015060.38,7158270.09,0,21436555.5
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2018,24876,0,0,0,0,0,0,0,0,0,0,0,0,0
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2019,24892,0,0,0,0,0,0,0,2268132.22,2267183.58,1975344.38,292787.84,0,1974443.17
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2020,25032,0,0,0,0,0,0,0,8790663.02,8790663.02,3322609.25,5468053.77,0,3322609.25
5208,"Kostelec nad Orlicí","CZ0524","Rychnov nad Kněžnou","CZ052","Královéhradecký kraj","CZ05","Severovýchod",274968,"Město Kostelec nad Orlicí",2021,24858,0,0,0,0,0,0,0,799997.4,799997.4,759997.53,39999.87,0,759997.53
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2008,9175,397000,397000,337450,396270,336829,396270,336829,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2009,9080,77791029.03,76981228.08,65434041.47,0,0,0,0,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2010,9060,2184120,2184120,1856502,1380312.4,1173265.54,1380312.4,1173265.54,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2011,8931,49230387.54,47490814.94,40367192.68,0,0,0,0,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2012,8910,0,0,0,0,0,0,0,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2013,8860,6885076.62,6516369.62,5538913.99,6253674.19,5315622.83,4030036.6,3425530.9,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2014,8804,7011120,6121403,5203192.35,5909438.47,5023022.69,3594371,3055215.35,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2015,8719,11136974.25,7478908,6357071.8,7474262,6353122.69,0,0,0,0,0,0,0,0
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2016,8643,0,0,0,0,0,0,0,5060961.75,4657816.11,4301817.47,759144.28,0,3959143.65
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2017,8555,0,0,0,0,0,0,0,71107797.91,68882298.21,60441628.21,10666169.7,0,58549953.43
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2018,8649,0,0,0,0,0,0,0,2420970,2420969.99,2299921.5,121048.5,0,2299921.49
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2019,8676,0,0,0,0,0,0,0,4256423.25,3529546.91,3617959.75,638463.5,0,3000114.84
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2020,8618,0,0,0,0,0,0,0,5954633.49,5905022.49,2675249.6,3279383.89,0,2657885.75
5305,"Králíky","CZ0534","Ústí nad Orlicí","CZ053","Pardubický kraj","CZ05","Severovýchod",279072,"Město Králíky",2021,8376,0,0,0,0,0,0,0,5735275,250313.05,4874983.75,860291.25,0,212766.09
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2008,22305,23115570,22317098,18969532.38,22166096,18841181.6,22166096,18841181.6,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2009,22358,1789480,1246670,1059669.5,1227039,1050319.5,1235670,1050319.5,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2010,22426,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2011,22353,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2012,22283,31139995,30798765,26296369.3,24354997.38,20814119.93,24354997.38,20814119.93,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2013,22274,2357177.5,2342112.5,1990795.62,2339692.5,1988738.6,2339692.5,1988738.6,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2014,22178,37515573.65,32314839.65,26781697.96,31170136.41,25826946.62,27183860.39,22438612.02,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2015,22192,14459270.63,14409539.63,12924160.24,12643722.92,11383520.3,6280163.23,5338138.74,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2016,22274,0,0,0,0,0,0,0,0,0,0,0,0,0
3206,"Kralovice","CZ0325","Plzeň-sever","CZ032","Plzeňský kraj","CZ03","Jihozápad",257966,"Město Kralovice",2017,22253,0,0,0,0,0,0,0,3246328.67,3183723.75,2570270.94,676057.73,0,2517056.76
