"year","ico","Grant_amount_total_CZK","Grant_amount_EU_CZK","municipality_id","municipality"
"2013","00232963",18445814.53,13373215.52,2126,"Votice"
"2013","00233242",10326095.75,8777181.38,2108,"Hořovice"
"2013","00234516",101413770.09,86201704.48,2109,"Kladno"
"2013","00234877",46527266.9,29661292.51,2124,"Slaný"
"2013","00235334",17339135.6,14143674.67,2106,"Český Brod"
"2013","00235440",148752849.72,126848667.69,2110,"Kolín"
"2013","00236021",25520010.33,20232713.7,2104,"Čáslav"
"2013","00236195",27290069.04,23196558.04,2112,"Kutná Hora"
"2013","00236977",33946225.87,26537891.76,2111,"Kralupy nad Vltavou"
"2013","00237051",8572512.06,6529514.16,2114,"Mělník"
"2013","00237108",28297790.06,21466897.78,2117,"Neratovice"
"2013","00238295",151594587.1,128855398.84,2115,"Mladá Boleslav"
"2013","00239402",3622823.19,2626546.81,2113,"Lysá nad Labem"
"2013","00239500",44196865.22,37212995.24,2118,"Nymburk"
"2013","00239640",74383809.23,59297018.95,2119,"Poděbrady"
"2013","00240079",38686064.52,26436631.34,2103,"Brandýs nad Labem-Stará Boleslav"
"2013","00240702",26051711.19,19846363.88,2122,"Říčany"
"2013","00241121",1711432,1454717.19,2105,"Černošice"
"2013","00242098",9705037.75,8249281.65,2107,"Dobříš"
"2013","00243132",63961180.3,51644081.32,2120,"Příbram"
"2013","00243272",4877137,4145566.45,2123,"Sedlčany"
"2013","00244309",25751446.19,21241839.48,2121,"Rakovník"
"2013","00244732",74182269.96,63054928.67,3102,"České Budějovice"
"2013","00245585",55883366.71,47500861.06,3115,"Týn nad Vltavou"
"2013","00245836",13967825.8,11872651.91,3103,"Český Krumlov"
"2013","00246875",6909623.07,5873179.61,3105,"Jindřichův Hradec"
"2013","00247618",1915824,1628450.4,3114,"Třeboň"
"2013","00248266",2017621,1657134.4,6103,"Humpolec"
"2013","00248801",14120997.7,9976098.03,6110,"Pelhřimov"
"2013","00249831",13165776.4,11190909.94,3107,"Milevsko"
"2013","00249998",53172943.79,45197002.04,3108,"Písek"
"2013","00250627",11453768.65,9735703.34,3109,"Prachatice"
"2013","00250805",34706522.79,29500544.35,3116,"Vimperk"
"2013","00250996",1571355,1335651.75,3101,"Blatná"
"2013","00251810",126482020.58,107509715.7,3111,"Strakonice"
"2013","00251984",15105182.83,12819788.95,3117,"Vodňany"
"2013","00252921",1369576,1164139.6,3110,"Soběslav"
"2013","00253014",114776998.29,97295365.07,3112,"Tábor"
"2013","00253316",10413625.76,8851581.68,3202,"Domažlice"
"2013","00253383",2140944.28,1819802.62,3204,"Horšovský Týn"
"2013","00253901",10486874,8913842.9,4101,"Aš"
"2013","00253979",29787593,25319453.5,4102,"Cheb"
"2013","00254061",5758623.25,4894828.99,4105,"Mariánské Lázně"
"2013","00254657",23534973.45,20004726.04,4103,"Karlovy Vary"
"2013","00254843",219099,186234.15,4106,"Ostrov"
"2013","00255513",14425989.8,12262091.31,3203,"Horažďovice"
"2013","00255661",27989738.31,23676361.92,3205,"Klatovy"
"2013","00256129",15058964.13,12800119.05,3214,"Sušice"
"2013","00256455",18692830.8,15888906.17,3201,"Blovice"
"2013","00256986",2506199.96,2130269.96,3207,"Nepomuk"
"2013","00257125",8470144.13,7199622.51,3210,"Přeštice"
"2013","00257265",2643867,2247286.14,3212,"Stod"
"2013","00257966",2339692.5,1988738.6,3206,"Kralovice"
"2013","00259047",5816261.6,4943768.16,3211,"Rokycany"
"2013","00259438",4020083.02,3417070.54,4104,"Kraslice"
"2013","00259586",23548908.4,20016572.05,4107,"Sokolov"
"2013","00260231",16610606.65,14119015.14,3215,"Tachov"
"2013","00260428",30375951.22,25819558.16,5101,"Česká Lípa"
"2013","00260771",960246,816208.99,5106,"Nový Bor"
"2013","00261238",43957249.9,37363661.62,4202,"Děčín"
"2013","00261602",5022963.56,4269519,4212,"Rumburk"
"2013","00261718",4578965,3892120.25,4215,"Varnsdorf"
"2013","00261891",59336337.77,50435886.81,4203,"Chomutov"
"2013","00261912",24590802.72,20902182.29,4204,"Kadaň"
"2013","00262633",54384082.22,46226469.85,5110,"Železný Brod"
"2013","00262781",3617485,3074862.24,5102,"Frýdlant"
"2013","00262978",40474624.21,34395122.61,5105,"Liberec"
"2013","00263958",15482985.58,13160537.7,4205,"Litoměřice"
"2013","00263991",6533181.41,5553204.13,4208,"Lovosice"
"2013","00264334",7755782.16,6592414.8,4211,"Roudnice nad Labem"
"2013","00265209",5778390,4911631.5,4207,"Louny"
"2013","00265365",16964017.76,14419414.36,4210,"Podbořany"
"2013","00265781",18425730.03,13820150.51,4216,"Žatec"
"2013","00266027",15958387.8,13564629.63,4206,"Litvínov"
"2013","00266094",20470582.39,17430463.44,4209,"Most"
"2013","00266230",24403258.99,20742769.01,4201,"Bílina"
"2013","00267449",16681213.07,12111916.19,6102,"Havlíčkův Brod"
"2013","00267538",5971774.52,4180241.99,6104,"Chotěboř"
"2013","00268321",13628886.73,11188739.28,6111,"Světlá nad Sázavou"
"2013","00268810",147563170.72,119616212.26,5205,"Hradec Králové"
"2013","00269247",40405599.45,34344759.49,5212,"Nový Bydžov"
"2013","00270059",5668834.59,4818508.68,5302,"Hlinsko"
"2013","00270211",14643164.74,12363388.03,5304,"Chrudim"
"2013","00271560",2849719.16,2422261.26,5204,"Hořice"
"2013","00271632",2817734,2395073.9,5207,"Jičín"
"2013","00271888",8054392.25,6846233.4,5210,"Nová Paka"
"2013","00272728",642000,545700,5206,"Jaroměř"
"2013","00272868",24145407.29,20402135.28,5209,"Náchod"
"2013","00272876",6450676.55,3992857.67,5211,"Nové Město nad Metují"
"2013","00273571",10096150.7,8581728.09,5303,"Holice"
"2013","00274046",246198415.5,209268649.76,5309,"Pardubice"
"2013","00274101",4527301.33,3848206.09,5311,"Přelouč"
"2013","00274879",9402495.2,6853427.86,5202,"Dobruška"
"2013","00274968",9676089.13,8224675.74,5208,"Kostelec nad Orlicí"
"2013","00275336",2226850,1892822.5,5213,"Rychnov nad Kněžnou"
"2013","00275808",19346889.46,16444856.03,5104,"Jilemnice"
"2013","00276111",3244328.96,2757679.6,5107,"Semily"
"2013","00276227",14633449,12438431.65,5109,"Turnov"
"2013","00277037",12822806.25,10899385.26,5308,"Moravská Třebová"
"2013","00277177",18725277,15916485.44,5310,"Polička"
"2013","00277444",100650078.46,85552566.29,5312,"Svitavy"
"2013","00277819",5234499.98,4449324.96,5203,"Dvůr Králové nad Labem"
"2013","00278360",21855582.98,18577245.49,5214,"Trutnov"
"2013","00278475",10184282.61,8656640.19,5215,"Vrchlabí"
"2013","00278653",680673.25,578572.24,5301,"Česká Třebová"
"2013","00279072",6253674.19,5315622.83,5305,"Králíky"
"2013","00279102",3226698.94,2742694.09,5306,"Lanškroun"
"2013","00279676",14909513.42,12673086.37,5313,"Ústí nad Orlicí"
"2013","00279773",6480572.56,5508485.32,5314,"Vysoké Mýto"
"2013","00279846",5117809.57,4350138.13,5315,"Žamberk"
"2013","00279943",3234614.35,2575848.64,6201,"Blansko"
"2013","00279978",7474229.75,6353094.82,6202,"Boskovice"
"2013","00281859",648246,551009.09,6208,"Ivančice"
"2013","00281964",26745138.1,21989249.94,6209,"Kuřim"
"2013","00282481",3494848.83,2446393.84,6214,"Rosice"
"2013","00282651",31038346.09,22503100.94,6216,"Šlapanice"
"2013","00282707",50175316.54,38252547.28,6217,"Tišnov"
"2013","00282979",14981867.94,12734587.72,6221,"Židlochovice"
"2013","00283061",65444384.89,55627725.89,6204,"Břeclav"
"2013","00283193",7521281.34,6921484.44,6207,"Hustopeče"
"2013","00283347",8460335.59,7284132.6,6211,"Mikulov"
"2013","00283509",36723090.64,29690342.28,6213,"Pohořelice"
"2013","00283924",77645570.9,65998734.97,7213,"Zlín"
"2013","00284165",5706137.49,4711298.11,7204,"Luhačovice"
"2013","00284301",21785892.32,18348470.21,7205,"Otrokovice"
"2013","00284611",22296455.54,17301358.5,7209,"Valašské Klobouky"
"2013","00284653",4730995,4021345.75,7211,"Vizovice"
"2013","00284891",15594450.52,13255282.88,6206,"Hodonín"
"2013","00285030",34332621,26879379.16,6210,"Kyjov"
"2013","00285455",20574566.2,17488380.58,6218,"Veselí nad Moravou"
"2013","00286010",86061606.31,73152363.83,6105,"Jihlava"
"2013","00286745",32808415.12,25564410.75,6112,"Telč"
"2013","00287113",1997005.72,1567864.29,7201,"Bystřice pod Hostýnem"
"2013","00287172",38713901.51,32542537.42,7202,"Holešov"
"2013","00287351",23599753.7,19397612.5,7203,"Kroměříž"
"2013","00288659",24347774.91,20695606.79,7108,"Prostějov"
"2013","00289931",12570955,10685311.75,6106,"Moravské Budějovice"
"2013","00289965",4179865.5,3095671.56,6107,"Náměšť nad Oslavou"
"2013","00290629",157810744.32,126999603.2,6113,"Třebíč"
"2013","00291463",19255785.62,16120098.36,7208,"Uherský Brod"
"2013","00291471",66923002.48,56644091.82,7207,"Uherské Hradiště"
"2013","00291676",2782569,2365183.65,6205,"Bučovice"
"2013","00292311",7902100.26,6716785.21,6215,"Slavkov u Brna"
"2013","00293199",9779694.99,8312740.74,6212,"Moravský Krumlov"
"2013","00293881",13242955.42,11256511.55,6220,"Znojmo"
"2013","00294136",143541360.67,14065463.68,6101,"Bystřice nad Pernštejnem"
"2013","00294900",52769417.99,39979954.29,6108,"Nové Město na Moravě"
"2013","00295671",9339195,7938315.75,6114,"Velké Meziříčí"
"2013","00295841",79016648.84,58413467.35,6115,"Žďár nad Sázavou"
"2013","00295892",120800399.29,103018137.54,8103,"Bruntál"
"2013","00296317",15415392.27,13126990.96,8120,"Rýmařov"
"2013","00296643",56444957.44,47978213.36,8106,"Frýdek-Místek"
"2013","00296651",49024105.23,41670488.94,8107,"Frýdlant nad Ostravicí"
"2013","00297313",64933714.79,55193657.52,8121,"Třinec"
"2013","00297437",124820209.38,106097177.2,8104,"Český Těšín"
"2013","00297488",84274017.09,70484879.97,8108,"Havířov"
"2013","00297534",42076425.38,34333631.43,8111,"Karviná"
"2013","00297569",39980684.66,33983580.26,8102,"Bohumín"
"2013","00297577",144767678.46,123052524,8118,"Orlová"
"2013","00297755",31827584.3,25520194.79,8101,"Bílovec"
"2013","00297852",10721863.57,9113583.89,8105,"Frenštát pod Radhoštěm"
"2013","00298077",63856753.04,54013941.38,8112,"Kopřivnice"
"2013","00298212",24504144.14,20828522.45,8115,"Nový Jičín"
"2013","00298221",33337856.56,28337177.96,8116,"Odry"
"2013","00299138",16202681.68,8965530.43,7105,"Litovel"
"2013","00299308",255389201.08,167984259.11,7107,"Olomouc"
"2013","00299529",12845936.37,10544590.47,7110,"Šternberk"
"2013","00299634",11101987.74,9316798.66,7112,"Uničov"
"2013","00300063",9415486.77,7540365.86,8109,"Hlučín"
"2013","00300292",6850455,5822886.14,8113,"Kravaře"
"2013","00300535",120629963.02,95529098.47,8117,"Opava"
"2013","00300870",2607588.38,2216449.7,8122,"Vítkov"
"2013","00301311",33383477.18,27316212.65,7101,"Hranice"
"2013","00301493",1232422.24,932960.51,7104,"Lipník nad Bečvou"
"2013","00301825",19170617.28,16295024.66,7109,"Přerov"
"2013","00302724",3202363.58,2722009.04,7102,"Jeseník"
"2013","00303038",15479524.52,13157595.83,7106,"Mohelnice"
"2013","00303461",48139928.12,38271708.34,7111,"Šumperk"
"2013","00303640",11179754,9408177.19,7113,"Zábřeh"
"2013","00304271",5401923.5,4462475.91,7206,"Rožnov pod Radhoštěm"
"2013","00304387",31171170.71,26111544.07,7210,"Valašské Meziříčí"
"2013","00304450",87980269.89,74621171.64,7212,"Vsetín"
"2013","00845451",1059910238.84,897753677.04,8119,"Ostrava"
"2013","44992785",1989690210.37,1637557571.63,6203,"Brno"
"2014","00075370",183084491.43,155964898.69,3209,"Plzeň"
"2014","00081531",10155274.08,8631982.94,4214,"Ústí nad Labem"
"2014","00231401",90889652.6,76888748.25,2101,"Benešov"
"2014","00232947",23369083.33,18633274.35,2125,"Vlašim"
"2014","00232963",54139549.81,46018617.29,2126,"Votice"
"2014","00233129",81832842.61,68783945.03,2102,"Beroun"
"2014","00233242",106534649.17,90554451.79,2108,"Hořovice"
"2014","00234516",184394968.44,160974467.94,2109,"Kladno"
"2014","00234877",118435589.67,100670250.57,2124,"Slaný"
"2014","00235334",58404612.8,42056743.13,2106,"Český Brod"
"2014","00235440",93908213.25,76175856.28,2110,"Kolín"
"2014","00236021",5627063.9,4783004.3,2104,"Čáslav"
"2014","00236195",106865856.54,90351613.34,2112,"Kutná Hora"
"2014","00236977",75257399.7,57447682.35,2111,"Kralupy nad Vltavou"
"2014","00237051",104060815.6,86078234.78,2114,"Mělník"
"2014","00237108",35015558.16,29311955.98,2117,"Neratovice"
"2014","00238295",102582817.11,87195394.35,2115,"Mladá Boleslav"
"2014","00238309",9026831,7672806.35,2116,"Mnichovo Hradiště"
"2014","00239402",40609587.42,34518149,2113,"Lysá nad Labem"
"2014","00239500",24992515.53,21243638.17,2118,"Nymburk"
"2014","00239640",159242689.44,127778358.93,2119,"Poděbrady"
"2014","00240079",46933734.34,40372606.04,2103,"Brandýs nad Labem-Stará Boleslav"
"2014","00240702",43251653.79,34356443.12,2122,"Říčany"
"2014","00241121",66894347.78,52591927.52,2105,"Černošice"
"2014","00242098",10480668.19,8908567.93,2107,"Dobříš"
"2014","00243132",120543363.42,96829444.57,2120,"Příbram"
"2014","00243272",295381145.15,251073973.26,2123,"Sedlčany"
"2014","00244309",44820665.47,37818186.99,2121,"Rakovník"
"2014","00244732",259888874.5,220905540.89,3102,"České Budějovice"
"2014","00245551",29240399.7,24547519.37,3113,"Trhové Sviny"
"2014","00245585",25197732.33,21418072.1,3115,"Týn nad Vltavou"
"2014","00245836",34589527.35,29401097.68,3103,"Český Krumlov"
"2014","00245941",38865846.86,27552185.19,3106,"Kaplice"
"2014","00246476",2429135,2064764.75,3104,"Dačice"
"2014","00246875",66761042.87,44572206,3105,"Jindřichův Hradec"
"2014","00247618",35171155.92,29661507.13,3114,"Třeboň"
"2014","00248266",5740327,4879277.95,6103,"Humpolec"
"2014","00248789",31811311.87,26003637.38,6109,"Pacov"
"2014","00248801",154569837.44,131384361.78,6110,"Pelhřimov"
"2014","00249831",21261935.36,17271923.57,3107,"Milevsko"
"2014","00249998",46642993.32,38096069.14,3108,"Písek"
"2014","00250627",77695432.86,66041117.82,3109,"Prachatice"
"2014","00250805",10702663.54,9097263.97,3116,"Vimperk"
"2014","00251810",50597818.46,41272058.21,3111,"Strakonice"
"2014","00251984",342420,291057,3117,"Vodňany"
"2014","00253014",25608838.06,20819918.46,3112,"Tábor"
"2014","00253316",36216651.63,29567733.54,3202,"Domažlice"
"2014","00253383",3624371.08,3080715.41,3204,"Horšovský Týn"
"2014","00253901",48167539.53,40942408.53,4101,"Aš"
"2014","00253979",45611712.56,38769955.66,4102,"Cheb"
"2014","00254061",25461359.1,21083908.78,4105,"Mariánské Lázně"
"2014","00254657",174468146.01,100989891.6,4103,"Karlovy Vary"
"2014","00254843",45056147.05,38297724.51,4106,"Ostrov"
"2014","00255513",12986867.53,10788630.79,3203,"Horažďovice"
"2014","00255661",93565312.4,75872753.41,3205,"Klatovy"
"2014","00256129",4661332.44,3962132.48,3214,"Sušice"
"2014","00256455",18625103.26,15608643.55,3201,"Blovice"
"2014","00256986",2541663,2160413.55,3207,"Nepomuk"
"2014","00257125",2113892.38,1796805.72,3210,"Přeštice"
"2014","00257265",8080047,6768016.22,3212,"Stod"
"2014","00257966",31170136.41,25826946.62,3206,"Kralovice"
"2014","00258199",5421196.86,4608017.29,3208,"Nýřany"
"2014","00259047",36188432.08,32153611.44,3211,"Rokycany"
"2014","00259438",22912509.67,19475633.12,4104,"Kraslice"
"2014","00259586",161280710.65,136606628.29,4107,"Sokolov"
"2014","00260177",5031246,3557735.99,3213,"Stříbro"
"2014","00260231",35058473.61,29508314.86,3215,"Tachov"
"2014","00260428",19074080.25,15610549.89,5101,"Česká Lípa"
"2014","00260771",8980027.86,7633023.63,5106,"Nový Bor"
"2014","00261238",56684333.65,48181683.17,4202,"Děčín"
"2014","00261718",11805161.62,10034387.34,4215,"Varnsdorf"
"2014","00261891",71588892.01,60428885.86,4203,"Chomutov"
"2014","00261912",27108258.8,23041896.29,4204,"Kadaň"
"2014","00262340",62238056.83,52791065.8,5103,"Jablonec nad Nisou"
"2014","00262587",3627861,3083681.35,5108,"Tanvald"
"2014","00262633",14149276.24,12026884.77,5110,"Železný Brod"
"2014","00262781",10723542.78,9115011.15,5102,"Frýdlant"
"2014","00262978",99816372.99,84843916.52,5105,"Liberec"
"2014","00263958",38099825.33,31901492.47,4205,"Litoměřice"
"2014","00263991",66607039.88,56615983.84,4208,"Lovosice"
"2014","00264334",20342999.75,17291547.48,4211,"Roudnice nad Labem"
"2014","00265209",32773490.01,27847109.15,4207,"Louny"
"2014","00265365",1111687.5,944934.36,4210,"Podbořany"
"2014","00265781",56395280.23,47935987.87,4216,"Žatec"
"2014","00266027",44949351.35,37484113.37,4206,"Litvínov"
"2014","00266094",100618782.96,84987471.03,4209,"Most"
"2014","00266230",63575442.03,53798747.19,4201,"Bílina"
"2014","00266621",34299900,29154915,4213,"Teplice"
"2014","00267449",13940041.38,10522127.21,6102,"Havlíčkův Brod"
"2014","00267538",2113468.48,1684497.95,6104,"Chotěboř"
"2014","00268321",27106658.92,23040659.72,6111,"Světlá nad Sázavou"
"2014","00268810",84951409.75,70579107.01,5205,"Hradec Králové"
"2014","00269247",34257532.31,26894990.39,5212,"Nový Bydžov"
"2014","00270059",49604122,42163503.68,5302,"Hlinsko"
"2014","00270211",9226845.96,7842819.05,5304,"Chrudim"
"2014","00271560",723168,614692.8,5204,"Hořice"
"2014","00271632",32607941.46,25128257.23,5207,"Jičín"
"2014","00271888",5267096.05,4477031.62,5210,"Nová Paka"
"2014","00272523",13189715.51,9458218.2,5201,"Broumov"
"2014","00272868",21128862.15,17919887.96,5209,"Náchod"
"2014","00272876",1101261.3,936072.01,5211,"Nové Město nad Metují"
"2014","00273571",11557988.81,9824290.48,5303,"Holice"
"2014","00274046",51865304.32,43918537.58,5309,"Pardubice"
"2014","00274101",21195175.89,18015899.48,5311,"Přelouč"
"2014","00274879",6441038,5351202.94,5202,"Dobruška"
"2014","00274968",8118202.91,6900472.46,5208,"Kostelec nad Orlicí"
"2014","00275336",7834390.51,6299580.15,5213,"Rychnov nad Kněžnou"
"2014","00275808",3650383.28,3102825.77,5104,"Jilemnice"
"2014","00276111",25180322.79,21403273.97,5107,"Semily"
"2014","00276227",101112262.52,85763549.25,5109,"Turnov"
"2014","00276944",4636757.38,4121595.7,5307,"Litomyšl"
"2014","00277037",1903809.19,1808618.54,5308,"Moravská Třebová"
"2014","00277177",5069814.12,4201973.77,5310,"Polička"
"2014","00277444",64577707.46,53412279.17,5312,"Svitavy"
"2014","00277819",15640673.86,11540002.57,5203,"Dvůr Králové nad Labem"
"2014","00278360",18225713.9,15379324.29,5214,"Trutnov"
"2014","00278475",10863071.85,9233611.05,5215,"Vrchlabí"
"2014","00278653",11342961.15,8683567.82,5301,"Česká Třebová"
"2014","00279072",5909438.47,5023022.69,5305,"Králíky"
"2014","00279102",24205932.47,19917343.42,5306,"Lanškroun"
"2014","00279676",23108374.51,19395960.12,5313,"Ústí nad Orlicí"
"2014","00279773",18735125,15924856.03,5314,"Vysoké Mýto"
"2014","00279846",2120364,1687789.35,5315,"Žamberk"
"2014","00279943",47391686.31,40282933.31,6201,"Blansko"
"2014","00279978",21044152.84,17587207.81,6202,"Boskovice"
"2014","00281859",10262781.5,8723364.26,6208,"Ivančice"
"2014","00281964",5462030.09,4621424.41,6209,"Kuřim"
"2014","00282481",27576798.48,23440278.48,6214,"Rosice"
"2014","00282651",73274191.85,62286570.94,6216,"Šlapanice"
"2014","00282707",32330034.64,26390131.52,6217,"Tišnov"
"2014","00282979",177727357.83,149109788.06,6221,"Židlochovice"
"2014","00283061",31326150.63,26306567.2,6204,"Břeclav"
"2014","00283193",32361726.47,27790390.58,6207,"Hustopeče"
"2014","00283347",4210372.22,3157317.58,6211,"Mikulov"
"2014","00283509",45578060.09,42294714.08,6213,"Pohořelice"
"2014","00283924",210882414.01,179250050.5,7213,"Zlín"
"2014","00284165",41105920.44,34940030.64,7204,"Luhačovice"
"2014","00284301",117318792.45,93045028.62,7205,"Otrokovice"
"2014","00284611",24869069.15,21138707.86,7209,"Valašské Klobouky"
"2014","00284653",873240,742253.99,7211,"Vizovice"
"2014","00284891",113776557.54,61709549.56,6206,"Hodonín"
"2014","00285030",9110466.59,7743896.57,6210,"Kyjov"
"2014","00285455",8316284.01,7068841.4,6218,"Veselí nad Moravou"
"2014","00286010",353943192.71,300851713.4,6105,"Jihlava"
"2014","00286745",12304200.75,9225373.41,6112,"Telč"
"2014","00287113",2115342.17,1798040.83,7201,"Bystřice pod Hostýnem"
"2014","00287172",37723233.01,32064747.6,7202,"Holešov"
"2014","00287351",144267874.3,121377640.03,7203,"Kroměříž"
"2014","00288365",5202220.42,4421887.32,7103,"Konice"
"2014","00288659",54990572.82,46399738.4,7108,"Prostějov"
"2014","00289931",3211864.86,2730084.92,6106,"Moravské Budějovice"
"2014","00289965",5577189.1,4740610.72,6107,"Náměšť nad Oslavou"
"2014","00290629",66668184.57,56667956.82,6113,"Třebíč"
"2014","00291463",42639408.8,35473891,7208,"Uherský Brod"
"2014","00291471",329717450.9,280259831.19,7207,"Uherské Hradiště"
"2014","00291676",5298227.83,4503493.63,6205,"Bučovice"
"2014","00292311",21153689.9,17142454.15,6215,"Slavkov u Brna"
"2014","00292427",31140803.16,26469682.29,6219,"Vyškov"
"2014","00293199",31213492.5,26531468.53,6212,"Moravský Krumlov"
"2014","00293881",49784343.26,42316690.32,6220,"Znojmo"
"2014","00294136",2189392,1860983.18,6101,"Bystřice nad Pernštejnem"
"2014","00294900",11188373.07,8513917.2,6108,"Nové Město na Moravě"
"2014","00295671",31571670.05,26835919.49,6114,"Velké Meziříčí"
"2014","00295841",16238862.67,11284445.59,6115,"Žďár nad Sázavou"
"2014","00295892",16781166.05,14207251.29,8103,"Bruntál"
"2014","00296139",3766913.94,3201876.83,8114,"Krnov"
"2014","00296317",4628454.12,3885021.38,8120,"Rýmařov"
"2014","00296643",93498537.92,79473757.15,8106,"Frýdek-Místek"
"2014","00296651",13383603.82,11376063.21,8107,"Frýdlant nad Ostravicí"
"2014","00296759",4566209.69,3881277.92,8110,"Jablunkov"
"2014","00297313",66344649.8,55476454.71,8121,"Třinec"
"2014","00297437",11110669.85,9444069.33,8104,"Český Těšín"
"2014","00297488",132905208.75,112867848.26,8108,"Havířov"
"2014","00297534",359224480.85,205919751.43,8111,"Karviná"
"2014","00297569",15581291.01,13244097.04,8102,"Bohumín"
"2014","00297577",25943725.25,22052166.44,8118,"Orlová"
"2014","00297755",17110205.73,14154166.68,8101,"Bílovec"
"2014","00297852",4929918.9,4072754.86,8105,"Frenštát pod Radhoštěm"
"2014","00298077",47543478.96,40340729.42,8112,"Kopřivnice"
"2014","00298212",37607552.31,31966419.14,8115,"Nový Jičín"
"2014","00298221",86724284.37,73632757.18,8116,"Odry"
"2014","00299138",501342033.63,426165872.26,7105,"Litovel"
"2014","00299308",139679587.01,107326786.65,7107,"Olomouc"
"2014","00299529",51074739.44,42306627.29,7110,"Šternberk"
"2014","00299634",36855674.2,28513666.8,7112,"Uničov"
"2014","00300063",23919111.34,19975371.9,8109,"Hlučín"
"2014","00300292",6156303.75,5156803.82,8113,"Kravaře"
"2014","00300535",31686475.18,22261135.88,8117,"Opava"
"2014","00300870",12431587.2,10566849.12,8122,"Vítkov"
"2014","00301311",90427719.63,76717788.16,7101,"Hranice"
"2014","00301493",38299606.79,32328890.37,7104,"Lipník nad Bečvou"
"2014","00301825",27498305.79,23373559.89,7109,"Přerov"
"2014","00302724",162639536.88,124803151.72,7102,"Jeseník"
"2014","00303038",25249512.72,21005874.27,7106,"Mohelnice"
"2014","00303461",30385240.22,25628447.93,7111,"Šumperk"
"2014","00303640",31421180.18,23066146.97,7113,"Zábřeh"
"2014","00304271",51371779.14,43530577.96,7206,"Rožnov pod Radhoštěm"
"2014","00304387",39737420.75,30379432.6,7210,"Valašské Meziříčí"
"2014","00304450",190410328.68,161848778.06,7212,"Vsetín"
"2014","00845451",1070418486.05,899094922.03,8119,"Ostrava"
"2014","44992785",1031393972.58,871113854.58,6203,"Brno"
"2015","00075370",27151110.44,19526257.7,3209,"Plzeň"
"2015","00081531",299787796.02,247449666.76,4214,"Ústí nad Labem"
"2015","00231401",7090476,6026904.6,2101,"Benešov"
"2015","00232947",5614812.41,4772590.52,2125,"Vlašim"
"2015","00232963",1632290,1387446.5,2126,"Votice"
"2015","00233129",22014907.55,18712670.94,2102,"Beroun"
"2015","00233242",16531866.1,14052085.92,2108,"Hořovice"
"2015","00234877",5155378,4382071.3,2124,"Slaný"
"2015","00235334",17004235.43,14453599.91,2106,"Český Brod"
"2015","00235440",9534870.11,7369081.04,2110,"Kolín"
"2015","00236021",24992072,21243261.2,2104,"Čáslav"
"2015","00236195",9844216.59,7602295.59,2112,"Kutná Hora"
"2015","00236977",32088901.7,27275563.01,2111,"Kralupy nad Vltavou"
"2015","00237051",25061332.29,21357559.73,2114,"Mělník"
"2015","00237108",20449262.34,17381872.14,2117,"Neratovice"
"2015","00238295",1991399.86,1692689.87,2115,"Mladá Boleslav"
"2015","00238309",10531826.92,8952052.45,2116,"Mnichovo Hradiště"
"2015","00239402",11464767.29,10306982.12,2113,"Lysá nad Labem"
"2015","00239500",2744802,1921361.38,2118,"Nymburk"
"2015","00239640",21624617.02,16180046.1,2119,"Poděbrady"
"2015","00240079",17412941.92,14801000.58,2103,"Brandýs nad Labem-Stará Boleslav"
"2015","00240702",30243325.61,25691528.9,2122,"Říčany"
"2015","00241121",14008517.22,11840047.87,2105,"Černošice"
"2015","00242098",8469794.6,7199325.39,2107,"Dobříš"
"2015","00243132",75193170.96,63914194.77,2120,"Příbram"
"2015","00243272",1636149.9,1390727.41,2123,"Sedlčany"
"2015","00244309",1596755,1357240.99,2121,"Rakovník"
"2015","00245551",1706045,1450137.49,3113,"Trhové Sviny"
"2015","00245585",12864592.38,10842000.65,3115,"Týn nad Vltavou"
"2015","00245836",19488999.94,16306305.26,3103,"Český Krumlov"
"2015","00245941",57788558.77,49226375.63,3106,"Kaplice"
"2015","00246476",13986029.27,11888124.83,3104,"Dačice"
"2015","00246875",4366039.8,3711133.52,3105,"Jindřichův Hradec"
"2015","00247618",5852987.71,4975039.52,3114,"Třeboň"
"2015","00248789",11412271,9700430.35,6109,"Pacov"
"2015","00248801",18218675,13258980.63,6110,"Pelhřimov"
"2015","00249831",7176339,6099888.15,3107,"Milevsko"
"2015","00249998",18615155.04,15822881.72,3108,"Písek"
"2015","00250627",16101690.98,13686437.33,3109,"Prachatice"
"2015","00250805",25770976.28,21782175.48,3116,"Vimperk"
"2015","00251810",34004509.24,28903832.79,3111,"Strakonice"
"2015","00251984",21762157.33,17555839.88,3117,"Vodňany"
"2015","00253014",57352563.04,48749678.56,3112,"Tábor"
"2015","00253316",2865034,2435278.89,3202,"Domažlice"
"2015","00253383",2705374.73,2299568.52,3204,"Horšovský Týn"
"2015","00253901",48972760.57,41626846.32,4101,"Aš"
"2015","00253979",26179188.58,22252290.76,4102,"Cheb"
"2015","00254061",3906761,3320746.84,4105,"Mariánské Lázně"
"2015","00254657",107315805.33,91218433.73,4103,"Karlovy Vary"
"2015","00254843",64091655.44,54477906.37,4106,"Ostrov"
"2015","00255513",5721610,4460598.67,3203,"Horažďovice"
"2015","00255661",64479919.32,46054431.5,3205,"Klatovy"
"2015","00256455",5446036.1,4629130.68,3201,"Blovice"
"2015","00256986",11554909.38,9821671.79,3207,"Nepomuk"
