"","ico","municipality_id","municipality","date","year","EU_fund_total_CZK","Tax_revenue_CZK","Capital_revenue_CZK","Non_tax_revenue_CZK","lt_tangible_assets_CZK","Saldo_CZK","population_total","unemployment","winner_vote_percentage","party_id","party_name","party_name_short","is_overall_winner","is_winner_in_coalition","winner_vote_percentage_adj","coalition_vote_percentage","coalition_vote_percentage_adj","is_coalition_won","is_election_year"
"2568",298212,8115,"Nový Jičín","2012-12-31",2012,1220.56712703987,5115.77457446809,25.9782069820285,2822.755395786,38329.7143681058,132.431107415825,48410,6.57,24.28,7,"Česká strana sociálně demokratická","ČSSD",1,0,30.1016612943218,45.79,56.7691544755765,1,0
"2569",298212,8115,"Nový Jičín","2013-12-31",2013,505.730174395806,5754.8216461313,133.886487936763,2730.09090665181,39492.244330382,858.176804738613,48453,6.75,24.96,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5550852305228,51.78,59.238073446974,1,1
"2570",298212,8115,"Nový Jičín","2014-12-31",2014,775.685339397315,6012.24367180249,68.7543056329023,2543.48947177361,35253.9499892746,-48.5049852525638,48483,6.94,24.96,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5550852305228,51.78,59.238073446974,1,0
"2571",298212,8115,"Nový Jičín","2015-12-31",2015,144.348812777869,6242.36551066195,180.147311872221,2425.39741252264,35054.1693397003,-502.23014140458,48584,5.37,24.96,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5550852305228,51.78,59.238073446974,1,0
"2572",298212,8115,"Nový Jičín","2016-12-31",2016,986.451726364272,6793.59843545668,114.333941275651,2521.00557490644,36518.8731693877,343.284519883213,48634,3.95,24.96,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.5550852305228,51.78,59.238073446974,1,0
"2573",298212,8115,"Nový Jičín","2017-12-31",2017,685.837431781372,7526.04893535888,264.018799639174,2433.34275006663,36736.0801650368,783.671850052277,48777,3.18,33.06,768,"ANO 2011","ANO",1,1,35.3772070626003,41.78,44.7084002140182,0,1
"2574",298212,8115,"Nový Jičín","2018-12-31",2018,209.53304373607,8067.87029136933,27.5725865418038,2595.25006031856,37313.0209432188,207.887210828714,48907,2.91,33.06,768,"ANO 2011","ANO",1,1,35.3772070626003,41.78,44.7084002140182,0,0
"2575",298212,8115,"Nový Jičín","2019-12-31",2019,55.0976719131559,8599.91608893723,25.0674445424884,2502.81537789087,39014.1988719706,-400.439082103796,48731,2.73,33.06,768,"ANO 2011","ANO",1,1,35.3772070626003,41.78,44.7084002140182,0,0
"2576",298212,8115,"Nový Jičín","2020-12-31",2020,426.10484459307,7948.34778245081,338.896752354184,2706.16522433991,40099.5644016577,-58.1464692366063,48743,3.63,33.06,768,"ANO 2011","ANO",1,1,35.3772070626003,41.78,44.7084002140182,0,0
"2577",298221,8116,"Odry","2007-12-31",2007,0,3748.23230012582,396.212398490221,971.596134050097,37630.2807960654,-1040.03717259522,17486,6.32,36.43,7,"Česká strana sociálně demokratická","ČSSD",0,0,45.588787385809,43.48,54.411212614191,1,0
"2578",298221,8116,"Odry","2008-12-31",2008,409.788497854077,4244.10357653791,727.181688125894,819.099284692418,38932.8206008584,1110.37024320458,17475,6.76,36.43,7,"Česká strana sociálně demokratická","ČSSD",0,0,45.588787385809,43.48,54.411212614191,1,0
"2579",298221,8116,"Odry","2009-12-31",2009,2862.55852855261,3856.56108597285,240.27836645856,749.764591328255,39559.6099432957,-235.446474597629,17459,11.9,36.43,7,"Česká strana sociálně demokratická","ČSSD",0,0,45.588787385809,43.48,54.411212614191,1,0
"2580",298221,8116,"Odry","2010-12-31",2010,0,3793.65843880648,222.42139625451,606.921138537312,46911.6648531012,-822.686558616345,17461,12.65,26.52,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.8380386329866,41.48,51.3620604259535,1,1
"2581",298221,8116,"Odry","2011-12-31",2011,1648.59900011473,3767.71151044057,178.169877237265,616.414512391005,43685.3635813447,22.5859258834336,17432,10.13,26.52,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.8380386329866,41.48,51.3620604259535,1,0
"2582",298221,8116,"Odry","2012-12-31",2012,0,4007.29248656147,206.070747355644,508.791378533033,44643.8334252355,601.511743829836,17301,9.63,26.52,7,"Česká strana sociálně demokratická","ČSSD",1,0,32.8380386329866,41.48,51.3620604259535,1,0
"2583",298221,8116,"Odry","2013-12-31",2013,1936.33365626997,4928.5511790672,440.204797583783,408.096738107684,45800.0379148516,1190.12976650985,17217,9.13,24.09,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.8831603615668,51.77,57.7725700256668,1,1
"2584",298221,8116,"Odry","2014-12-31",2014,5066.85466055153,5439.7329551297,230.092486562281,604.678427202618,48677.8806835709,-1841.17897289086,17116,8.63,24.09,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.8831603615668,51.77,57.7725700256668,1,0
"2585",298221,8116,"Odry","2015-12-31",2015,427.047728389285,5457.77000818809,151.096373844894,636.389720435139,50254.4623710375,-417.916693180489,17098,6.32,24.09,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.8831603615668,51.77,57.7725700256668,1,0
"2586",298221,8116,"Odry","2016-12-31",2016,102.550654632831,5978.58663658208,74.5394362069976,625.283358729414,37987.9386262674,574.68030358085,17063,5.12,24.09,7,"Česká strana sociálně demokratická","ČSSD",1,1,26.8831603615668,51.77,57.7725700256668,1,0
"2587",298221,8116,"Odry","2017-12-31",2017,199.635363625648,6386.28475424328,667.722017916077,545.772520037718,51663.1464933993,1112.30231435644,16968,3.96,35.7,768,"ANO 2011","ANO",1,1,37.6542558801814,43.69,46.0816369581268,0,1
"2588",298221,8116,"Odry","2018-12-31",2018,1121.52856584326,7140.1725952254,452.620534920917,652.440872578639,53884.025590901,-1383.783166874,16881,3.16,35.7,768,"ANO 2011","ANO",1,1,37.6542558801814,43.69,46.0816369581268,0,0
"2589",298221,8116,"Odry","2019-12-31",2019,287.543316398866,7581.07177870983,105.025076795841,623.045230978261,57969.1007106569,-2667.80155954631,16928,2.73,35.7,768,"ANO 2011","ANO",1,1,37.6542558801814,43.69,46.0816369581268,0,0
"2590",298221,8116,"Odry","2020-12-31",2020,1172.48620386228,7103.94504045355,422.829131282112,587.415580227957,59173.4205911534,951.682262446111,16933,3.98,35.7,768,"ANO 2011","ANO",1,1,37.6542558801814,43.69,46.0816369581268,0,0
"2591",299138,7105,"Litovel","2007-12-31",2007,0,4876.01165835938,536.062346878432,1228.06496578525,53403.2106952775,1405.33876826899,23674,4.02,41.67,7,"Česká strana sociálně demokratická","ČSSD",0,0,52.4282838449924,37.81,47.5717161550076,0,0
"2592",299138,7105,"Litovel","2008-12-31",2008,36.1124984128328,5020.19046006687,398.447538832691,1327.3386379989,54251.7590045287,857.735218182588,23627,4.33,41.67,7,"Česká strana sociálně demokratická","ČSSD",0,0,52.4282838449924,37.81,47.5717161550076,0,0
"2593",299138,7105,"Litovel","2009-12-31",2009,369.638656791999,4231.52508756383,172.28763134574,1387.73642233194,55489.9746803393,-244.043971810778,23697,8.26,41.67,7,"Česká strana sociálně demokratická","ČSSD",0,0,52.4282838449924,37.81,47.5717161550076,0,0
"2594",299138,7105,"Litovel","2010-12-31",2010,791.240183625978,4347.50962555532,191.811719906918,1723.57478316057,58885.4740850434,460.621112756505,23635,8,28.25,7,"Česká strana sociálně demokratická","ČSSD",1,0,35.0061957868649,39.3,48.6988847583643,0,1
"2595",299138,7105,"Litovel","2011-12-31",2011,4356.94787698413,4438.59646276596,24.5272289766971,1736.55763213441,43678.9050755657,-2104.01206053698,23688,6.77,28.25,7,"Česká strana sociálně demokratická","ČSSD",1,0,35.0061957868649,39.3,48.6988847583643,0,0
"2596",299138,7105,"Litovel","2012-12-31",2012,0,4755.4222278417,26.2768997344797,1703.52035992751,43491.3266599233,356.185466346357,23727,6.58,28.25,7,"Česká strana sociálně demokratická","ČSSD",1,0,35.0061957868649,39.3,48.6988847583643,0,0
"2597",299138,7105,"Litovel","2013-12-31",2013,682.275630789961,5605.14578996126,142.577859188142,1775.94914266465,45313.7216106619,254.395506568975,23748,6.39,26.95,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.8482666962011,51.59,57.1381105327279,1,1
"2598",299138,7105,"Litovel","2014-12-31",2014,21061.2516228365,5916.27913585952,968.307007225676,1801.65100781381,59875.2181902201,1076.80762770963,23804,6.2,26.95,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.8482666962011,51.59,57.1381105327279,1,0
"2599",299138,7105,"Litovel","2015-12-31",2015,339.935917294182,6296.54950906567,686.199402633461,2064.5293866476,66648.4009074082,-192.155394808805,23771,4.78,26.95,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.8482666962011,51.59,57.1381105327279,1,0
"2600",299138,7105,"Litovel","2016-12-31",2016,107.465696063987,6817.07837507893,105.07164807409,2121.78350705115,67707.6008604504,582.576714375921,23755,3.62,26.95,7,"Česká strana sociálně demokratická","ČSSD",1,1,29.8482666962011,51.59,57.1381105327279,1,0
"2601",299138,7105,"Litovel","2017-12-31",2017,1144.56747167586,7075.51162826939,396.103862190962,2046.95487469991,69554.6759996631,-259.036201406724,23743,2.32,31.77,768,"ANO 2011","ANO",1,1,33.4632399410154,40.43,42.584790393933,0,1
"2602",299138,7105,"Litovel","2018-12-31",2018,335.82931659223,7704.8256779304,369.332013145698,2130.26904188085,71326.5010402798,-39.5064662509492,23734,1.76,31.77,768,"ANO 2011","ANO",1,1,33.4632399410154,40.43,42.584790393933,0,0
"2603",299138,7105,"Litovel","2019-12-31",2019,1291.82990174995,8104.79340796964,619.905028884672,2231.35772253848,73544.7711081594,797.66410626186,23715,1.8,31.77,768,"ANO 2011","ANO",1,1,33.4632399410154,40.43,42.584790393933,0,0
"2604",299138,7105,"Litovel","2020-12-31",2020,105.813820038993,7772.86602780368,707.401775875222,2589.20635712469,74917.1736560142,1393.21433500042,23594,2.54,31.77,768,"ANO 2011","ANO",1,1,33.4632399410154,40.43,42.584790393933,0,0
"2605",299308,7107,"Olomouc","2007-12-31",2007,0,9274.98969033516,11.9462772737497,482.789545375022,76908.9096123566,-302.277186273775,160044,3.54,36.25,53,"Občanská demokratická strana","ODS",1,1,42.7728613569322,50.54,59.6342182890856,1,0
"2606",299308,7107,"Olomouc","2008-12-31",2008,6.84420109507218,8829.74172473868,26.5960676953708,487.739111498258,79282.5775883524,329.838787954206,160720,3.74,36.25,53,"Občanská demokratická strana","ODS",1,1,42.7728613569322,50.54,59.6342182890856,1,0
"2607",299308,7107,"Olomouc","2009-12-31",2009,1119.79337717503,7370.71002468033,1.59529213329861,573.718917041833,80943.0828713522,-3189.21494214384,161262,7.18,36.25,53,"Občanská demokratická strana","ODS",1,1,42.7728613569322,50.54,59.6342182890856,1,0
"2608",299308,7107,"Olomouc","2010-12-31",2010,453.895197312505,8298.32192864366,0,410.642405593364,82944.5626616871,-794.574883213083,161191,7.68,22.48,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.6065332187155,49.39,60.6533218715461,1,1
"2609",299308,7107,"Olomouc","2011-12-31",2011,1063.88521501787,8120.62671593902,2.22560183983085,474.179561865549,79318.0370580635,-1184.23610253842,161754,7.22,22.48,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.6065332187155,49.39,60.6533218715461,1,0
"2610",299308,7107,"Olomouc","2012-12-31",2012,927.734409384714,8131.99633511373,0.241642818374698,458.014646531307,80526.6989987418,-1299.75416625549,162136,7.61,22.48,7,"Česká strana sociálně demokratická","ČSSD",1,0,27.6065332187155,49.39,60.6533218715461,1,0
"2611",299308,7107,"Olomouc","2013-12-31",2013,1571.60650995065,8526.02695800667,0.584608189437668,419.026152601199,81539.2044443145,-1317.8363107531,162502,8,20.94,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9259597806216,47.81,54.6275137111517,1,1
"2612",299308,7107,"Olomouc","2014-12-31",2014,855.80116416996,8977.01979965077,13.1812455962994,470.809481236406,80873.7606624391,-849.512291394786,163215,8.4,20.94,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9259597806216,47.81,54.6275137111517,1,0
"2613",299308,7107,"Olomouc","2015-12-31",2015,506.527877872233,9025.10917325031,24.1910207346298,475.917325643399,80026.2408208045,1604.6988583389,163157,6.88,20.94,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9259597806216,47.81,54.6275137111517,1,0
"2614",299308,7107,"Olomouc","2016-12-31",2016,108.579298345344,10002.4444981326,1.61981430204341,485.971764375088,78802.550058619,1089.94754283339,163599,5.78,20.94,7,"Česká strana sociálně demokratická","ČSSD",1,1,23.9259597806216,47.81,54.6275137111517,1,0
"2615",299308,7107,"Olomouc","2017-12-31",2017,1683.98475660843,10673.0308716119,3.8727796579164,518.85076368182,78849.336024391,60.3190499710322,163995,3.79,28.18,768,"ANO 2011","ANO",1,1,30.2750322303395,35.88,38.5474860335196,0,1
"2616",299308,7107,"Olomouc","2018-12-31",2018,654.559115750448,11661.9995344456,4.59620749384629,586.075943537849,80514.2889536573,-92.2242981128654,164535,2.78,28.18,768,"ANO 2011","ANO",1,1,30.2750322303395,35.88,38.5474860335196,0,0
"2617",299308,7107,"Olomouc","2019-12-31",2019,847.855335755154,12031.1014361396,0.699300699300699,573.179203402658,80481.0089897375,336.842155359787,165165,2.48,28.18,768,"ANO 2011","ANO",1,1,30.2750322303395,35.88,38.5474860335196,0,0
"2618",299308,7107,"Olomouc","2020-12-31",2020,1922.34972279993,11216.9458727117,0,558.545071763682,80745.4338185896,430.9184426616,165404,3.7,28.18,768,"ANO 2011","ANO",1,1,30.2750322303395,35.88,38.5474860335196,0,0
"2619",299529,7110,"Šternberk","2007-12-31",2007,0,6305.21970204218,0,1193.52820555742,48425.1334951456,2655.97212922665,23896,5.45,35.2,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.1002816211583,46.47,56.8997183788417,1,0
"2620",299529,7110,"Šternberk","2008-12-31",2008,1071.97136407341,6767.97709125873,0,962.060114543706,53766.6556582083,-1138.52012875716,23921,5.82,35.2,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.1002816211583,46.47,56.8997183788417,1,0
"2621",299529,7110,"Šternberk","2009-12-31",2009,2893.47073883377,5403.20858972749,1308.23558960191,782.327431035205,52706.4787140525,-796.551969525723,23889,10.39,35.2,7,"Česká strana sociálně demokratická","ČSSD",0,0,43.1002816211583,46.47,56.8997183788417,1,0
"2622",299529,7110,"Šternberk","2010-12-31",2010,1462.91935239059,5644.2883042415,1915.57129606206,751.307867442449,49235.7019984822,166.82561767434,23718,9.74,24.89,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.0387828906347,44.97,56.0793116348672,1,1
"2623",299529,7110,"Šternberk","2011-12-31",2011,2584.8443601316,6009.64578074911,746.09199426354,605.278219166526,43321.714840982,-1044.03397587312,23708,9.13,24.89,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.0387828906347,44.97,56.0793116348672,1,0
"2624",299529,7110,"Šternberk","2012-12-31",2012,275.147440503868,6004.52783954009,1125.50653083654,686.22821279114,43371.3927036395,1348.54407025405,23657,9.32,24.89,7,"Česká strana sociálně demokratická","ČSSD",1,0,31.0387828906347,44.97,56.0793116348672,1,0
"2625",299529,7110,"Šternberk","2013-12-31",2013,544.873446301323,7294.34155285036,484.934041822192,645.618917967425,44389.1987885986,1178.02502460129,23576,9.51,22.48,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2896838789515,48.22,54.2468219147261,1,1
"2626",299529,7110,"Šternberk","2014-12-31",2014,2162.25982981245,7471.28113373693,531.72778459845,697.110945345244,45626.5141014352,2230.44950975826,23621,9.71,22.48,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2896838789515,48.22,54.2468219147261,1,0
"2627",299529,7110,"Šternberk","2015-12-31",2015,304.356277127857,7584.90239965276,502.38237361002,1061.99960274482,45993.0275920797,516.412056549961,24191,7.94,22.48,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2896838789515,48.22,54.2468219147261,1,0
"2628",299529,7110,"Šternberk","2016-12-31",2016,115.746047839762,8165.64899147492,2289.73332229763,1417.52921039563,41949.8621958285,4420.04745571925,24164,6.24,22.48,7,"Česká strana sociálně demokratická","ČSSD",1,1,25.2896838789515,48.22,54.2468219147261,1,0
"2629",299529,7110,"Šternberk","2017-12-31",2017,1198.41727881317,8802.49041530642,314.169015248564,1402.0658795818,42205.4202843093,1534.35987478821,24199,4.56,31.75,768,"ANO 2011","ANO",1,1,33.326335677548,39.33,41.2826703054477,0,1
"2630",299529,7110,"Šternberk","2018-12-31",2018,1055.34468106189,9406.54603980017,260.138846455555,1134.11691466083,41586.1937372528,1487.82187812229,24221,3.36,31.75,768,"ANO 2011","ANO",1,1,33.326335677548,39.33,41.2826703054477,0,0
"2631",299529,7110,"Šternberk","2019-12-31",2019,998.894261711637,10161.6595311207,444.072629531535,1849.17947732164,43029.9057138719,2966.07311248138,24164,3.09,31.75,768,"ANO 2011","ANO",1,1,33.326335677548,39.33,41.2826703054477,0,0
"2632",299529,7110,"Šternberk","2020-12-31",2020,1681.38795823473,9497.97487607423,513.345622119816,1575.14225806452,48558.2874475858,393.580210071822,24087,4.46,31.75,768,"ANO 2011","ANO",1,1,33.326335677548,39.33,41.2826703054477,0,0
"2633",299634,7112,"Uničov","2007-12-31",2007,0,5648.58522158918,995.445570390989,793.949462880007,61291.1055538642,705.681294306963,22993,5.71,36.74,7,"Česká strana sociálně demokratická","ČSSD",0,0,46.5770791075051,42.14,53.4229208924949,1,0
"2634",299634,7112,"Uničov","2008-12-31",2008,640.574920896363,5876.24160201118,780.262667417971,724.53599757271,61753.9755537255,273.885830696545,23071,6.32,36.74,7,"Česká strana sociálně demokratická","ČSSD",0,0,46.5770791075051,42.14,53.4229208924949,1,0
"2635",299634,7112,"Uničov","2009-12-31",2009,3913.60634137856,5009.07110241357,1166.93194172646,854.545770819743,67347.7155903457,-1103.21896064362,22995,15.08,36.74,7,"Česká strana sociálně demokratická","ČSSD",0,0,46.5770791075051,42.14,53.4229208924949,1,0
"2636",299634,7112,"Uničov","2010-12-31",2010,735.651224837343,5112.37937207982,795.562639186062,786.918475175756,70419.5965241692,1196.66914108554,22901,10.14,27.2,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.041788143829,41.6,50.5344995140914,1,1
"2637",299634,7112,"Uničov","2011-12-31",2011,1676.80957696006,5290.52150555021,416.168167118259,917.786243335373,63557.753851499,-274.070836465344,22882,9.3,27.2,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.041788143829,41.6,50.5344995140914,1,0
"2638",299634,7112,"Uničov","2012-12-31",2012,58.8426605706247,5500.09965533917,477.141337319207,815.694067789159,64466.9925937486,871.76098518486,22747,9.16,27.2,7,"Česká strana sociálně demokratická","ČSSD",1,0,33.041788143829,41.6,50.5344995140914,1,0
"2639",299634,7112,"Uničov","2013-12-31",2013,490.197268632992,6221.01519957612,124.222756976333,827.565645531614,64799.877274373,-305.900301571884,22648,9.02,25.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7636101563366,48.89,54.2077835680231,1,1
"2640",299634,7112,"Uničov","2014-12-31",2014,1634.25302412203,6576.21447499113,407.141805604824,964.14437566513,65939.6983544697,928.549588506563,22552,8.88,25.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7636101563366,48.89,54.2077835680231,1,0
"2641",299634,7112,"Uničov","2015-12-31",2015,1184.90554766554,6675.20132966448,200.164122137405,994.984071098882,68365.1900985265,659.309891265755,22532,7.35,25.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7636101563366,48.89,54.2077835680231,1,0
"2642",299634,7112,"Uničov","2016-12-31",2016,611.8775709709,7313.84730488565,401.390985138382,923.351387825932,60141.4574107858,1763.67698451544,22474,5.95,25.04,7,"Česká strana sociálně demokratická","ČSSD",1,1,27.7636101563366,48.89,54.2077835680231,1,0
"2643",299634,7112,"Uničov","2017-12-31",2017,3123.0759115455,8075.01218146115,60.6041415629045,805.185486231981,62269.4021332619,-2734.06301691436,22407,4.7,33.38,768,"ANO 2011","ANO",1,1,35.0667086878874,41.7,43.8071225969114,0,1
"2644",299634,7112,"Uničov","2018-12-31",2018,1927.32989175464,8679.70387144194,254.14223350706,935.99156755312,65576.8408891265,1720.82497126821,22449,3.22,33.38,768,"ANO 2011","ANO",1,1,35.0667086878874,41.7,43.8071225969114,0,0
"2645",299634,7112,"Uničov","2019-12-31",2019,391.841547173176,9206.04480381666,56.0271981451757,1241.30045122169,68142.9049799358,408.568766274304,22428,3.44,33.38,768,"ANO 2011","ANO",1,1,35.0667086878874,41.7,43.8071225969114,0,0
"2646",299634,7112,"Uničov","2020-12-31",2020,0,8692.46145732689,1354.41174628735,691.00718733226,68178.5775478619,1537.31883879048,22356,4.14,33.38,768,"ANO 2011","ANO",1,1,35.0667086878874,41.7,43.8071225969114,0,0
"2647",300063,8109,"Hlučín","2007-12-31",2007,0,3545.84621174109,17.6994480682388,607.894631209232,15380.1424987456,-305.917962870045,39860,5.3,41.52,7,"Česká strana sociálně demokratická","ČSSD",0,0,49.7782040522719,41.89,50.2217959477281,1,0
"2648",300063,8109,"Hlučín","2008-12-31",2008,16.2989755122439,3784.31784107946,318.755122438781,653.569965017491,16154.1186906547,144.002748625687,40020,4.78,41.52,7,"Česká strana sociálně demokratická","ČSSD",0,0,49.7782040522719,41.89,50.2217959477281,1,0
"2649",300063,8109,"Hlučín","2009-12-31",2009,2.57125757462407,3228.83194932795,260.158848906511,670.271314929802,16428.1474277449,279.085808333957,40101,6.67,41.52,7,"Česká strana sociálně demokratická","ČSSD",0,0,49.7782040522719,41.89,50.2217959477281,1,0
"2650",300063,8109,"Hlučín","2010-12-31",2010,72.8401701342114,3378.72798483261,893.973955994612,726.013071895425,18114.09519533,845.875866886195,40086,7.04,29.26,7,"Česká strana sociálně demokratická","ČSSD",1,0,37.1886120996441,39.59,50.3177427554652,1,1
"2651",300063,8109,"Hlučín","2011-12-31",2011,1674.72463985266,3349.5652663149,255.150726019214,651.688492956344,13734.3568629598,-691.796750709343,40178,6.3,29.26,7,"Česká strana sociálně demokratická","ČSSD",1,0,37.1886120996441,39.59,50.3177427554652,1,0
"2652",300063,8109,"Hlučín","2012-12-31",2012,45.1705153639618,3380.74358368138,260.776990602625,703.242216338504,13417.9775840294,1020.91967954455,40224,6.16,29.26,7,"Česká strana sociálně demokratická","ČSSD",1,0,37.1886120996441,39.59,50.3177427554652,1,0
"2653",300063,8109,"Hlučín","2013-12-31",2013,233.727702561811,3908.581729719,245.065596266508,777.547267649687,16786.091779863,183.31121313673,40284,6.02,25.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.6704545454545,52.05,59.1477272727273,1,1
"2654",300063,8109,"Hlučín","2014-12-31",2014,594.307932019778,4022.1534171491,74.3694267895744,786.676992570875,14636.8734800109,774.378837180413,40247,5.87,25.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.6704545454545,52.05,59.1477272727273,1,0
"2655",300063,8109,"Hlučín","2015-12-31",2015,115.54062300359,4159.43310288473,286.906689364863,752.388299120961,15386.8674285007,212.110390491522,40385,5.03,25.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.6704545454545,52.05,59.1477272727273,1,0
"2656",300063,8109,"Hlučín","2016-12-31",2016,0,4359.59497494631,256.373740774566,863.929606299213,14684.3721240096,-69.3173551699482,40513,3.63,25.23,7,"Česká strana sociálně demokratická","ČSSD",1,1,28.6704545454545,52.05,59.1477272727273,1,0
"2657",300063,8109,"Hlučín","2017-12-31",2017,836.446907066676,4712.35744944457,26.3824759230523,842.53501416291,15036.649109584,-197.944366610013,40599,2.62,36.5,768,"ANO 2011","ANO",1,1,38.710361650228,45.19,47.9266093965426,0,1
"2658",300063,8109,"Hlučín","2018-12-31",2018,76.9746464546955,5224.19733911287,146.095042238258,845.729983252469,17121.8871923257,-1064.00269684506,40603,1.91,36.5,768,"ANO 2011","ANO",1,1,38.710361650228,45.19,47.9266093965426,0,0
"2659",300063,8109,"Hlučín","2019-12-31",2019,25.6462265311646,5645.13903417899,49.142818474864,1112.64016683481,15976.2528940181,1104.84721080735,40639,1.5,36.5,768,"ANO 2011","ANO",1,1,38.710361650228,45.19,47.9266093965426,0,0
"2660",300063,8109,"Hlučín","2020-12-31",2020,0,5252.88237849272,32.0809228650138,1094.34243998426,16846.7546750787,610.722229437229,40656,2.18,36.5,768,"ANO 2011","ANO",1,1,38.710361650228,45.19,47.9266093965426,0,0
"2661",300292,8113,"Kravaře","2007-12-31",2007,0,2803.78511302374,200.651186985718,452.099687884234,22338.4223966708,-1131.43194930483,21146,6.54,35.9,53,"Občanská demokratická strana","ODS",1,1,41.1272768931149,53.68,61.4961622178944,1,0
"2662",300292,8113,"Kravaře","2008-12-31",2008,48.4926677946982,3159.34527166761,1223.21583004324,1536.23237450649,31240.5207745817,-1524.32647114119,21276,6.18,35.9,53,"Občanská demokratická strana","ODS",1,1,41.1272768931149,53.68,61.4961622178944,1,0
"2663",300292,8113,"Kravaře","2009-12-31",2009,2.17237335834897,2633.97279549719,225.419324577861,2802.27298311445,39114.3330206379,-4513.07270168856,21320,8.75,35.9,53,"Občanská demokratická strana","ODS",1,1,41.1272768931149,53.68,61.4961622178944,1,0
"2664",300292,8113,"Kravaře","2010-12-31",2010,75.5915922668046,2881.04520438403,87.3230161343431,1164.91274283833,39585.9076155981,-1558.6786772661,21259,9.71,22.84,53,"Občanská demokratická strana","ODS",0,1,28.9297023432552,49.87,63.1665611146295,1,1
"2665",300292,8113,"Kravaře","2011-12-31",2011,359.885562861034,2772.35518480252,42.7248391490161,1197.97816324614,33938.3499070117,418.226712064998,21293,8.24,22.84,53,"Občanská demokratická strana","ODS",0,1,28.9297023432552,49.87,63.1665611146295,1,0
"2666",300292,8113,"Kravaře","2012-12-31",2012,0,2844.69240996061,24.4607015569312,808.333851059839,33512.298546239,821.920737666479,21324,8.46,22.84,53,"Občanská demokratická strana","ODS",0,1,28.9297023432552,49.87,63.1665611146295,1,0
"2667",300292,8113,"Kravaře","2013-12-31",2013,321.919877819549,3675.32479041353,5.74633458646617,714.388015977444,33844.911555921,2549.09432518797,21280,8.68,22.28,768,"ANO 2011","ANO 2011",0,1,24.2622236741806,56.41,61.4287269955352,1,1
"2668",300292,8113,"Kravaře","2014-12-31",2014,288.310951622723,3520.55104715965,8.8903666932047,796.796182737789,33331.4182002529,48.3853987730061,21353,8.91,22.28,768,"ANO 2011","ANO 2011",0,1,24.2622236741806,56.41,61.4287269955352,1,0
"2669",300292,8113,"Kravaře","2015-12-31",2015,60.5662321773093,3571.43500070585,426.251752858689,1617.56081925556,34056.2756703214,154.266821796621,21251,8.14,22.28,768,"ANO 2011","ANO 2011",0,1,24.2622236741806,56.41,61.4287269955352,1,0
"2670",300292,8113,"Kravaře","2016-12-31",2016,436.910543120474,3966.14841813223,265.292015423681,1042.82828411549,33311.0670041381,2150.40115254397,21266,7.27,22.28,768,"ANO 2011","ANO 2011",0,1,24.2622236741806,56.41,61.4287269955352,1,0
"2671",300292,8113,"Kravaře","2017-12-31",2017,19.0326388562291,4258.76189860321,53.3966044302309,899.293777453793,32922.1593622725,1406.21970935428,21263,5.26,33.51,768,"ANO 2011","ANO",1,1,34.855419180362,41.02,42.6669440399417,0,1
"2672",300292,8113,"Kravaře","2018-12-31",2018,791.168062866526,4624.72048041286,974.70523105794,875.464315740089,33573.6679474548,1283.64190147783,21315,3.68,33.51,768,"ANO 2011","ANO",1,1,34.855419180362,41.02,42.6669440399417,0,0
"2673",300292,8113,"Kravaře","2019-12-31",2019,59.0951910470125,5107.20851236187,523.422363738528,917.367964974714,34156.0450922457,2676.71312979959,21356,2.95,33.51,768,"ANO 2011","ANO",1,1,34.855419180362,41.02,42.6669440399417,0,0
