ico,municipality_id,municipality,date,year,EU_fund_total_CZK,Tax_revenue_CZK,Capital_revenue_CZK,Non_tax_revenue_CZK,lt_tangible_assets_CZK,Saldo_CZK,population_total,unemployment
291676,6205,Bučovice,2007-12-31,2007,0,3950.387232148534,0,939.7621924079608,25843.46982895657,437.00578622750686,15727,4.5
291676,6205,Bučovice,2008-12-31,2008,190.4639862804878,4402.773755081301,150.2413617886179,498.2278963414634,26867.71404979675,510.9362296747967,15744,4.52
291676,6205,Bučovice,2009-12-31,2009,3.277062018441329,3504.9785272199065,391.86371100164206,428.62384741695087,28147.024756852345,110.72754831375521,15834,8.39
291676,6205,Bučovice,2010-12-31,2010,3492.5219817781967,3644.349984291549,1158.2538485705309,410.2858938108702,28539.491046182848,462.5435124096764,15915,7.62
291676,6205,Bučovice,2011-12-31,2011,1950.6017312758752,3988.542192949442,433.67983941788987,377.80734600426547,30597.73671935767,-981.9664295571447,15942,7.6
291676,6205,Bučovice,2012-12-31,2012,3698.1899202862164,3945.411587371328,791.6132312327392,554.268867060005,31022.32426688426,460.6620424303289,15932,7.45
291676,6205,Bučovice,2013-12-31,2013,174.2372573575454,4943.8076612398245,227.08766437069505,597.0866080150282,33233.37837006888,68.15639949906387,15970,7.3
291676,6205,Bučovice,2014-12-31,2014,331.2634631736901,5056.256284856821,134.58532324621734,670.9148661998249,34114.35673064899,693.54030261348,15994,7.16
291676,6205,Bučovice,2015-12-31,2015,0,5247.071065681547,36.840335608290026,676.7320687496086,34804.16572850792,113.85881034374805,15971,6.07
291676,6205,Bučovice,2016-12-31,2016,0,5615.397553237994,102.35146443514644,626.2151620558296,33987.352560419655,962.6128551801661,16013,5.07
291676,6205,Bučovice,2017-12-31,2017,208.55767762460232,6272.441728525981,131.72858836005238,619.0800293181959,33886.429285758844,1205.9807722537585,16031,4.04
291676,6205,Bučovice,2018-12-31,2018,159.4386868938075,6949.225618627207,121.28214374533698,559.7793185774683,36605.03617259388,-1591.4520573240488,16084,2.88
291676,6205,Bučovice,2019-12-31,2019,0,7437.239731239526,68.20191173732232,569.1176953634163,38457.39483334368,706.1716709080752,16111,2.62
291676,6205,Bučovice,2020-12-31,2020,207.8278350833848,6809.331389746758,180.36980852378014,424.1923878937616,40988.71200988265,-1121.1908153180977,16190,3.37
292311,6215,Slavkov u Brna,2007-12-31,2007,0,2629.0582659070237,16.427921673768374,208.37362953032988,29442.865897448173,196.55096471489443,20887,2.78
292311,6215,Slavkov u Brna,2008-12-31,2008,2112.6141540721087,2921.8600464300944,0,271.86431041834464,31217.27531150803,176.72146681195812,21107,2.77
292311,6215,Slavkov u Brna,2009-12-31,2009,764.9214711673699,2573.29676511955,160.9071729957806,328.5663384903891,33417.37787154243,-148.34599156118142,21330,5.92
292311,6215,Slavkov u Brna,2010-12-31,2010,2383.6048746931024,2582.0461388798813,287.01487006068464,308.81085838699215,33781.72047991847,894.0163061101589,21587,5.99
292311,6215,Slavkov u Brna,2011-12-31,2011,1724.680141161373,2531.917481094459,385.1338283147715,401.432750355195,29178.41699894587,-907.5080640725972,21819,5.47
292311,6215,Slavkov u Brna,2012-12-31,2012,0,2682.4087735207436,390.6273407390614,485.19425481750164,29516.574398095672,469.46169666742236,22055,5.38
292311,6215,Slavkov u Brna,2013-12-31,2013,354.87942964925674,3414.8999052409395,157.70611218394933,345.3079988323528,30521.65498360803,-31.70775946467899,22267,5.29
292311,6215,Slavkov u Brna,2014-12-31,2014,936.8745250011071,3502.4256029939324,88.57788210283893,401.0151007573409,29799.828320120465,1117.5027512290183,22579,5.19
292311,6215,Slavkov u Brna,2015-12-31,2015,0,3658.5866788926733,15.652432101999825,527.777815474631,29337.90701641778,880.8323801414724,22902,4.05
292311,6215,Slavkov u Brna,2016-12-31,2016,224.99268466831106,3999.305329525293,23.216923709377298,477.7648137089446,29258.94902505517,1525.8492340646503,23109,2.94
292311,6215,Slavkov u Brna,2017-12-31,2017,6189.429725046112,4587.053990477416,89.76217561017458,607.6451520610818,31628.65570196886,-442.93821001158153,23313,2.6
292311,6215,Slavkov u Brna,2018-12-31,2018,435.07523429541595,4907.084959252971,116.16220755517826,871.217808573854,35049.01994524618,-856.5294129881154,23560,2.2
292311,6215,Slavkov u Brna,2019-12-31,2019,163.874093311691,5291.6427273484,58.49080867357556,716.822386065676,38085.8572443501,2558.5023144795437,24027,2.15
292311,6215,Slavkov u Brna,2020-12-31,2020,216.36423086429923,5129.895699925846,175.13711090055205,631.3531923045234,38093.59781288621,1709.8163380571805,24274,2.91
292427,6219,Vyškov,2007-12-31,2007,0,4825.047048423534,3804.0135546606425,357.6426677143699,28805.787643649935,2292.6800903644044,50905,3.74
292427,6219,Vyškov,2008-12-31,2008,440.9738858727493,5634.654923251182,4891.00417919775,632.9500449166113,27960.59309455923,2766.2578604069836,51206,3.98
292427,6219,Vyškov,2009-12-31,2009,0.666873689930906,5103.530393602981,874.5124602127164,477.7078642962503,29859.146417203632,-3471.19361850788,51524,7.1
292427,6219,Vyškov,2010-12-31,2010,196.1419131889075,4466.232935319513,258.24394228151374,478.7015285286453,30689.89926490607,-287.2276457547353,51422,6.87
292427,6219,Vyškov,2011-12-31,2011,122.26980865047207,4288.69198367616,549.2704484209302,866.5750933483259,24931.48074252147,95.53583393109672,51581,6.76
292427,6219,Vyškov,2012-12-31,2012,0,4589.481755958129,421.9200432616169,840.3117154003631,22653.68051624242,322.55467669666655,51778,6.45
292427,6219,Vyškov,2013-12-31,2013,0,5139.276879005482,286.3494903868427,868.1792502509459,23030.801367461972,-1290.1725843564222,51804,6.14
292427,6219,Vyškov,2014-12-31,2014,600.1658056931409,5385.2287638522175,180.91850559870488,663.7026517239386,23677.42434309172,123.61713936053557,51887,5.82
292427,6219,Vyškov,2015-12-31,2015,0,5523.164574701578,508.51852714670775,721.0082244897959,23734.203613592606,723.4452884097035,51940,4.49
292427,6219,Vyškov,2016-12-31,2016,26.536357693564824,6114.938644517505,815.6813045317336,736.7725634961835,23159.173126646285,1289.33257791621,52011,3.42
292427,6219,Vyškov,2017-12-31,2017,0,6637.975247879033,80.80697947326907,687.7253723475885,27234.95554433351,445.68065850984203,51981,2.43
292427,6219,Vyškov,2018-12-31,2018,191.50003788388685,6914.10551854772,288.97042537643506,916.3987644468375,27723.169369435207,-672.2478163881465,52001,1.96
292427,6219,Vyškov,2019-12-31,2019,0,7395.111545203483,145.95596448160794,1020.6741816577807,27221.333377315794,812.4444699090982,52142,1.74
292427,6219,Vyškov,2020-12-31,2020,55.347767213177484,6789.32375561975,167.910911404029,868.0744045455416,26578.604082378373,176.8047450785315,52271,2.63
293199,6212,Moravský Krumlov,2007-12-31,2007,0,2443.8133846980827,122.44400645045691,490.43898942841787,12362.345009854866,-285.35970256226483,22324,6.55
293199,6212,Moravský Krumlov,2008-12-31,2008,0,2722.472399246028,39.15492325644018,525.3792298716453,8629.950184005027,115.585225742752,22282,6.44
293199,6212,Moravský Krumlov,2009-12-31,2009,1.948306755061817,2379.001970972944,791.7483425909335,542.3951800752553,8603.657946604551,685.1379681060741,22324,9.71
293199,6212,Moravský Krumlov,2010-12-31,2010,1114.479435084242,2658.189927020452,143.2214613929183,532.220920803676,10718.217857464637,-704.4972520046852,22198,9.58
293199,6212,Moravský Krumlov,2011-12-31,2011,1271.4652687057976,2491.0993445650706,325.036262894725,604.8327239965764,9805.24544619127,46.4135339429686,22199,8.89
293199,6212,Moravský Krumlov,2012-12-31,2012,0,2700.495952327412,314.0146165954576,1157.7751643804813,9912.754781200809,770.6626219923543,22235,9.06
293199,6212,Moravský Krumlov,2013-12-31,2013,440.28880740140465,3327.101848100126,5.5431748604358,701.8305415991356,11266.922228975329,10.506899423734918,22212,9.23
293199,6212,Moravský Krumlov,2014-12-31,2014,1405.9498446015946,3423.451885951083,6.365208774379532,724.4740507184362,11232.51465114184,521.8883370118464,22201,9.39
293199,6212,Moravský Krumlov,2015-12-31,2015,440.85523295070897,3523.0115007877557,27.26401080351114,793.2530762997974,13252.676439342787,-263.32091019581276,22215,7.9
293199,6212,Moravský Krumlov,2016-12-31,2016,842.3275503521284,3836.3920858565466,457.1015677566949,750.5675072892836,13038.40596689544,622.5867173552236,22293,6.63
293199,6212,Moravský Krumlov,2017-12-31,2017,959.9806417663128,4178.46116530073,534.9895651395046,838.4500147789869,13136.84064310986,1542.7028196515741,22329,4.86
293199,6212,Moravský Krumlov,2018-12-31,2018,4948.118971344271,4539.377318610577,363.97420537350797,779.3275828155035,15164.739914613974,-421.3828718315517,22369,4.34
293199,6212,Moravský Krumlov,2019-12-31,2019,1233.8034678425086,4783.956945929093,328.2337208266524,832.2955981649742,14737.999603153392,560.7177872795296,22452,3.87
293199,6212,Moravský Krumlov,2020-12-31,2020,0,4494.209085132854,2025.3539278414646,894.2709273082733,21052.552366035725,647.001369856927,22506,4.28
293881,6220,Znojmo,2007-12-31,2007,0,4417.406854945638,215.78825245293027,1523.2391938477858,29747.743414655706,16.866768319632282,90504,8.67
293881,6220,Znojmo,2008-12-31,2008,724.7936382312552,4747.706454270805,570.4340565778632,1489.6094479538588,31603.14309255699,-109.58264213128261,91025,8.01
293881,6220,Znojmo,2009-12-31,2009,178.6222224654895,4116.999091396731,563.9061182935774,2625.0540235798967,33675.232131714634,-458.6627111407897,91349,11.34
293881,6220,Znojmo,2010-12-31,2010,993.264741166894,4632.772473269679,626.632199586395,1617.535530426365,39609.26431117173,-995.3982047784574,90908,11.53
293881,6220,Znojmo,2011-12-31,2011,2171.914093139677,4294.845384184699,87.33050093864243,1501.6367740341866,27291.681034702324,-236.00980557476865,91089,10.61
293881,6220,Znojmo,2012-12-31,2012,47.16180356809983,4533.519762930798,136.34949614570655,1832.2920405276489,28251.8251555424,439.0161227891257,91197,10.76
293881,6220,Znojmo,2013-12-31,2013,145.33214174403548,5071.969427251377,2829.1074164307192,1470.1649928667061,27807.959351309237,1343.9612810298281,91122,10.91
293881,6220,Znojmo,2014-12-31,2014,545.8929281343889,6045.5969141867145,2018.0082068685715,1294.4966687865963,28610.009812276585,-220.629519397353,91198,11.05
293881,6220,Znojmo,2015-12-31,2015,38.90466169530129,5722.926532636904,819.2563647711968,1261.1307471283246,28547.720958466107,1320.9129371571237,91323,9.62
293881,6220,Znojmo,2016-12-31,2016,28.499010981799092,5921.907521329192,1436.4552305740287,1152.3210165820792,27405.24866315191,1930.852046836717,91424,8.79
293881,6220,Znojmo,2017-12-31,2017,112.64015458958325,6633.72316941444,920.5904687978309,1092.7139094546728,27852.054249464294,1519.6796826212446,91468,7
293881,6220,Znojmo,2018-12-31,2018,91.01705837466615,6799.680536545484,484.37742410203305,1043.329917152668,28528.947122036298,-448.9359772169826,91735,6.24
293881,6220,Znojmo,2019-12-31,2019,107.84842435717472,7143.365795384063,1185.2251384672304,1363.6471761390221,27861.23853197532,1397.848529363758,91899,5.39
293881,6220,Znojmo,2020-12-31,2020,0,7058.118422527867,336.28232622819024,1069.1778869261022,28908.0033324642,-276.4370214892543,92046,6.81
294136,6101,Bystřice nad Pernštejnem,2007-12-31,2007,0,4857.016336225702,0,667.3464540210383,64684.1567695962,-2.174608560763973,20629,6.18
294136,6101,Bystřice nad Pernštejnem,2008-12-31,2008,5278.417086606537,4911.838812918243,0,514.6945010183299,65217.865871399474,617.5608573368247,20622,6.14
294136,6101,Bystřice nad Pernštejnem,2009-12-31,2009,1879.7997154570744,4679.903362780028,0,459.3001122553565,72559.28791058616,-2893.24954853824,20489,9.08
294136,6101,Bystřice nad Pernštejnem,2010-12-31,2010,1212.5752188585122,4482.542182227222,0,423.5389054629041,76263.65726023377,1083.2987724360542,20447,9.49
294136,6101,Bystřice nad Pernštejnem,2011-12-31,2011,3425.1557542118962,4069.7186384400025,599.9611474040964,402.7679723955008,67607.78845817575,596.5728950341372,20359,8.59
294136,6101,Bystřice nad Pernštejnem,2012-12-31,2012,458.79015466983935,4557.641682530239,328.2298730914138,389.58081697402343,69264.23044368431,919.6276839183026,20172,8.52
294136,6101,Bystřice nad Pernštejnem,2013-12-31,2013,7109.527522040614,5221.119850916296,1481.1314091134225,436.7661812778603,69196.75767706786,3050.2525334323923,20190,8.45
294136,6101,Bystřice nad Pernštejnem,2014-12-31,2014,109.09322836215058,5513.019110568539,88.97802581095222,1372.0274961383227,79334.08791569088,-3003.0729269021876,20069,8.39
294136,6101,Bystřice nad Pernštejnem,2015-12-31,2015,450.3804678128749,5549.429725609756,203.40363854458218,362.26815273890446,82470.80923330669,1503.3438749500199,20008,7.36
294136,6101,Bystřice nad Pernštejnem,2016-12-31,2016,1934.9797154471546,5884.3366721870925,948.0782169025395,412.17919301415236,81822.71507025996,2192.248799558366,19926,6.49
294136,6101,Bystřice nad Pernštejnem,2017-12-31,2017,622.2207900050479,6253.360350328117,598.5170762241291,292.06485007571933,85446.23800403836,-1308.7604023220597,19810,5.98
294136,6101,Bystřice nad Pernštejnem,2018-12-31,2018,1290.1679601211508,6852.329249873801,229.24692074709742,426.789131246845,85662.31243260979,960.806904088844,19810,4.8
294136,6101,Bystřice nad Pernštejnem,2019-12-31,2019,275.788119463427,7363.961903821817,320.28686408504177,1029.06659478613,87176.41292837256,2198.3654371045304,19755,3.6
294136,6101,Bystřice nad Pernštejnem,2020-12-31,2020,0,6901.839249936435,153.44032799389777,409.94257055682687,88287.24156165776,100.85300127129317,19665,3.74
294900,6108,Nové Město na Moravě,2007-12-31,2007,0,5755.394509405186,163.06812404677174,670.3650228774784,43510.037620742245,-646.7605490594815,19670,5.52
294900,6108,Nové Město na Moravě,2008-12-31,2008,246.17915046214455,5956.61700085863,6750.528814586595,541.5076519016112,43069.7681701096,6874.772968331734,19799,4.96
294900,6108,Nové Město na Moravě,2009-12-31,2009,1095.50571384882,5338.309292012845,1756.275039502523,1819.8853152556196,45176.11906825017,-1802.4374331005658,19619,7.55
294900,6108,Nové Město na Moravě,2010-12-31,2010,916.8166428864708,5368.07226442209,730.235064668446,2414.6371381646477,40697.34140833504,-1675.4567850544036,19484,8.57
294900,6108,Nové Město na Moravě,2011-12-31,2011,3386.4695768282663,5288.372178512736,1502.8613393590797,2326.9838414133114,27616.345086791287,-182.85205834017924,19472,7.46
294900,6108,Nové Město na Moravě,2012-12-31,2012,892.3385902516856,5447.150909979927,466.93071182253334,2214.865811415925,28504.34946471769,-172.14127541304083,19429,7.88
294900,6108,Nové Město na Moravě,2013-12-31,2013,2716.013072726337,6303.553312059293,779.228524370786,2041.3552498841937,29534.154990992847,1582.0332533841165,19429,8.3
294900,6108,Nové Město na Moravě,2014-12-31,2014,576.3934403173458,6695.611670187007,611.8430271495544,2500.4545407243318,32362.141974653547,591.5149914996651,19411,8.71
294900,6108,Nové Město na Moravě,2015-12-31,2015,0,7174.361370663358,735.7138203815729,2038.741488547645,38607.74945711184,-1999.2760586319218,19341,7.55
294900,6108,Nové Město na Moravě,2016-12-31,2016,69.39745421624418,7068.617234868081,659.1315354371443,2442.434566476979,39986.45056906363,-564.7473062596999,19330,6.78
294900,6108,Nové Město na Moravě,2017-12-31,2017,1733.021222245279,7681.370703984229,341.47592861589544,2271.2042083419797,41577.516175555094,721.0830841460884,19276,5.6
294900,6108,Nové Město na Moravě,2018-12-31,2018,159.58464872944694,8326.060438121747,1205.9925519303129,2272.879829905675,39412.45129117056,-388.03175867223234,19401,5.01
294900,6108,Nové Město na Moravě,2019-12-31,2019,341.64133240482823,9187.244987619933,867.7074811719798,2307.000817084494,42819.53969152997,720.0932286185907,19386,3.14
294900,6108,Nové Město na Moravě,2020-12-31,2020,375.6139073634204,9468.90434627698,1028.9870758029538,2695.71113910978,46258.35057575132,-304.41908396158317,19366,4.15
295671,6114,Velké Meziříčí,2007-12-31,2007,0,3644.2650343521163,644.188696315983,446.1525629788798,37973.17142130114,672.4727869037858,35369,3.84
295671,6114,Velké Meziříčí,2008-12-31,2008,28.098383696416022,3936.0685874912156,301.35375966268447,402.504286718201,36633.76978215039,477.2469430780042,35575,4.49
295671,6114,Velké Meziříčí,2009-12-31,2009,249.47942358347814,3217.374320461806,360.26957350221375,320.96536456873844,37030.466849745,-946.840497674158,35686,8.29
295671,6114,Velké Meziříčí,2010-12-31,2010,152.60146824952403,3453.8226565124874,100.20271026990704,333.74398028894615,37073.0484936723,158.6095867398365,35716,8.62
295671,6114,Velké Meziříčí,2011-12-31,2011,1405.3381840782124,3339.176202234637,179.91307262569833,322.5778237430168,28505.029517318435,-1163.7266351955336,35800,7.7
295671,6114,Velké Meziříčí,2012-12-31,2012,200.28456785993086,3421.0491304226607,540.4481431917029,344.78439026430243,28888.63789143526,-264.9886927065928,35868,7.66
295671,6114,Velké Meziříčí,2013-12-31,2013,260.34050678783484,4071.8280146628385,154.5162657151618,356.7415683104284,30797.575477099766,-46.35045716834527,35873,7.62
295671,6114,Velké Meziříčí,2014-12-31,2014,878.2838637438451,4227.831093832588,200.5310596155451,1336.4411923109021,34713.73156508192,-2054.191083817843,35947,7.57
295671,6114,Velké Meziříčí,2015-12-31,2015,296.2030238181262,4296.666206053194,513.9848253244768,391.98977071232036,35500.01091576109,285.7774225285567,35981,6.27
295671,6114,Velké Meziříčí,2016-12-31,2016,0,4683.867298167685,453.82554136590784,436.65332648528596,35909.35618739589,1054.6121937812327,36020,5.44
295671,6114,Velké Meziříčí,2017-12-31,2017,378.8061800863883,4919.517954092369,226.0147519105106,389.85589517111526,36027.402349097356,1325.9635804075756,36116,4.28
295671,6114,Velké Meziříčí,2018-12-31,2018,34.64112046364013,5356.327961639299,368.27517869463225,1235.4768315164897,37634.310936663445,1179.2092937767352,36235,3.08
295671,6114,Velké Meziříčí,2019-12-31,2019,708.037568562792,5834.616005221214,138.6493415773564,1099.2585814784281,38601.33000879362,1652.4394773289364,36390,2.76
295671,6114,Velké Meziříčí,2020-12-31,2020,0,5315.23460991545,215.76380805973426,935.0029644778742,39576.15535577029,277.90942297134075,36428,3.23
295841,6115,Žďár nad Sázavou,2007-12-31,2007,0,5793.582218385844,795.127546964087,2330.7961747268473,53290.895668173456,-1603.8818344956046,44023,3.4
295841,6115,Žďár nad Sázavou,2008-12-31,2008,21.00572077185017,6342.739614074915,5886.688535754824,2462.260612939841,53066.34982973893,6092.696481271282,44050,3.68
295841,6115,Žďár nad Sázavou,2009-12-31,2009,493.53097263540366,5502.490745997502,354.7975474054729,1933.2964687180652,56254.26978539798,-1338.0892471897355,44035,6.13
295841,6115,Žďár nad Sázavou,2010-12-31,2010,666.9581774309003,5798.217378252938,609.6510956658277,2174.2967649571665,58234.46555984021,1079.056965386658,43307,6.85
295841,6115,Žďár nad Sázavou,2011-12-31,2011,3278.899773378966,5913.958073952455,417.80607714365,2003.289001479974,43556.202885487,-1618.6026535473152,43244,6.14
295841,6115,Žďár nad Sázavou,2012-12-31,2012,237.9025416309609,6078.144541306715,555.4049841350719,2092.4562871436183,45923.303467818514,-1661.030207286287,43177,6.16
295841,6115,Žďár nad Sázavou,2013-12-31,2013,1835.1212048864322,6585.393122532398,509.29862046541876,1930.2664631427378,48647.54787658507,76.75229783083422,43058,6.18
295841,6115,Žďár nad Sázavou,2014-12-31,2014,377.3934479072254,6895.728235608543,254.18812893629877,1912.5383766761952,50132.86044295708,636.7324760045551,43029,6.21
295841,6115,Žďár nad Sázavou,2015-12-31,2015,585.7754823836248,6810.736831381133,122.76568940223086,1917.75077707659,52315.759839321894,387.3501036257341,42943,5.01
295841,6115,Žďár nad Sázavou,2016-12-31,2016,52.22166837926202,7070.04339163942,145.62709014479216,1956.1918379262027,54947.5360973844,-70.53902709014456,42820,4.67
295841,6115,Žďár nad Sázavou,2017-12-31,2017,496.5799920428749,7453.921234056496,272.87968358725925,1716.1543679936342,53893.77452479581,-147.61092653701164,42729,3.29
295841,6115,Žďár nad Sázavou,2018-12-31,2018,1207.9790913993622,8542.674692834365,1092.860907897205,1826.215273400863,56962.633288313635,463.82799685800273,42648,2.49
295841,6115,Žďár nad Sázavou,2019-12-31,2019,276.6952691955803,8951.864668637249,563.0799931968002,1965.2737966547022,57002.302642222065,-1690.4011168977431,42627,2.36
295841,6115,Žďár nad Sázavou,2020-12-31,2020,196.30838990631324,8434.727465279413,279.41137422908525,2048.339971046561,61649.55333129325,1512.9478941669438,42482,3.25
295892,8103,Bruntál,2007-12-31,2007,0,4761.641242937853,374.30559835644584,1323.6209553158706,36833.071905495635,154.81150487930148,38940,8.56
295892,8103,Bruntál,2008-12-31,2008,3537.5317166730943,5138.400822727857,277.0628615503278,1197.5698675922356,37467.415091914125,-630.0462784419591,38895,9.34
295892,8103,Bruntál,2009-12-31,2009,51.94032280556775,4409.663765720631,1851.3408052062082,1453.8465511453142,37832.7172481471,182.49025127185394,38723,12.66
295892,8103,Bruntál,2010-12-31,2010,556.7226349554061,4939.744693057946,597.5131695613624,1694.3099671412924,38664.58874458874,-1512.9366817921034,38346,13.75
295892,8103,Bruntál,2011-12-31,2011,967.9871322087093,4621.0467772982865,437.389041454165,1870.0252051785014,28384.562913822414,437.5119746305715,38235,13.28
295892,8103,Bruntál,2012-12-31,2012,121.28790255965065,4892.556632993976,336.9558308999553,1987.118132744061,29381.7853413306,553.3593362796938,38013,13.69
295892,8103,Bruntál,2013-12-31,2013,3196.9618189276453,5485.795942677182,124.55801090350924,1976.012420473191,32846.65234478378,393.69405547028,37786,14.1
295892,8103,Bruntál,2014-12-31,2014,447.23538324183147,5826.735813655988,225.15052502531847,2120.2391173178403,31119.545614572784,-806.2586855711315,37522,14.52
295892,8103,Bruntál,2015-12-31,2015,274.56148199930095,5948.285907025515,345.9476783265668,2134.530046514129,31578.38119807491,779.7249821202915,37193,12.31
295892,8103,Bruntál,2016-12-31,2016,237.2105120848783,6708.085554713509,301.25079167456084,2116.6059087341328,32085.667690475548,1259.9431233929683,36947,9.67
295892,8103,Bruntál,2017-12-31,2017,897.1398652702777,7068.72553046419,211.06642938962528,2388.6707721049474,34582.0801082747,428.4983952435499,36666,7.15
295892,8103,Bruntál,2018-12-31,2018,1408.686700577023,7549.5864210900545,424.50439193808626,2604.653891213389,36008.363790302734,507.3420682582684,36567,6.02
295892,8103,Bruntál,2019-12-31,2019,1014.7527494645506,8143.814208083914,196.89484787742327,2506.2006389697403,33229.37254873964,479.30423746498707,36418,5.55
295892,8103,Bruntál,2020-12-31,2020,342.30528188924,7460.185782471312,161.93380342591053,1982.2450291036087,34847.62290232274,581.864570375298,36078,7.28
296139,8114,Krnov,2007-12-31,2007,0,5811.599126083586,687.973547583809,2010.8452557145206,50043.26121173679,636.9939154744286,42567,7.04
296139,8114,Krnov,2008-12-31,2008,649.0900937050062,6433.382349470106,200.4328840843109,2154.2053957089242,52451.45915453065,-33.17133618146199,42367,6.79
296139,8114,Krnov,2009-12-31,2009,36.02090518259555,5520.081730996362,257.64255681012895,2055.7400670855577,55650.586998629944,-1177.8997968535928,42334,10.27
296139,8114,Krnov,2010-12-31,2010,4069.34643013464,5823.873162376897,698.2432561016224,2087.404966934678,61932.37665921309,505.2157571720824,42038,11.52
296139,8114,Krnov,2011-12-31,2011,921.2220231490338,6024.026409986608,472.16412378037114,2519.391673522097,48814.38006696002,-745.6057358427396,41816,11.91
296139,8114,Krnov,2012-12-31,2012,38.02594145873321,6210.818319577736,217.517490403071,2714.7957975047984,42907.47872648752,440.66871209213286,41680,12.16
296139,8114,Krnov,2013-12-31,2013,0,6999.64336016437,207.9256103456611,2705.7685632100556,41807.759479574575,848.0525281605076,41370,12.41
296139,8114,Krnov,2014-12-31,2014,91.55216769959898,7309.602969498116,107.76575817231742,2670.772712115688,41432.7424158464,1069.6313676023794,41145,12.66
296139,8114,Krnov,2015-12-31,2015,0,7502.09361738619,208.79445778409368,2691.092091684226,41086.93438403489,883.7584608222645,40814,11.18
296139,8114,Krnov,2016-12-31,2016,114.6912639084203,7807.570772210298,60.20980435694373,3152.306119458219,42787.377897762315,782.7658979103471,40533,9.77
296139,8114,Krnov,2017-12-31,2017,625.0123449131513,8530.65809528536,91.91024813895781,4022.919256823822,44508.13669230769,672.1033756823821,40300,6.93
296139,8114,Krnov,2018-12-31,2018,31.777204397576845,9393.78515094857,250.00403859098049,4571.587613990477,46404.041222047716,216.3206815745459,40113,6.26
296139,8114,Krnov,2019-12-31,2019,930.1504224047274,9857.230305723871,95.46256697881716,3288.3955067855177,48723.472885222094,-1347.5768508688468,39938,6.18
296139,8114,Krnov,2020-12-31,2020,125.42565088459992,9194.13450919783,549.4123135303579,3106.4242247185366,51947.560613691196,-2213.859040761962,39792,6.82
296317,8120,Rýmařov,2007-12-31,2007,0,4710.2373655429365,693.3375398113094,1884.089297518178,54497.23333934259,-17.595697373955893,16641,7.46
296317,8120,Rýmařov,2008-12-31,2008,1325.3233650487775,5979.361676502469,847.9802481030953,2131.3916656630136,59398.809466457904,-320.638323497531,16606,7.17
296317,8120,Rýmařov,2009-12-31,2009,2257.2281967905406,5072.997104247104,639.4292953667954,2345.6672297297296,72134.3466457529,-992.5754102316603,16576,11.05
296317,8120,Rýmařov,2010-12-31,2010,2263.5634316665646,5477.1503764000245,680.328661484791,2572.604810575923,78304.04186302712,-1354.620233796438,16339,11.73
296317,8120,Rýmařov,2011-12-31,2011,5021.698691485441,5384.235918417496,202.99821845435557,2671.219571200393,59358.45712741123,-738.4132805012902,16278,10.99
296317,8120,Rýmařov,2012-12-31,2012,95.11056860321385,5528.5531044499385,158.88733003708282,2743.4023522867737,62271.47484363412,-1125.2847453646477,16180,11.31
296317,8120,Rýmařov,2013-12-31,2013,962.4995173576423,6692.698443431568,146.50212287712287,3425.106492257742,66649.62756993007,-1042.1181530969031,16016,11.63
296317,8120,Rýmařov,2014-12-31,2014,290.98793662768765,6996.528415692192,138.22186596252988,3137.017656859047,68780.86868414434,1091.358710549478,15906,11.95
296317,8120,Rýmařov,2015-12-31,2015,745.6906740500286,7416.682520527019,90.52307300617402,3312.7557475654,70660.9686805423,-522.619586913628,15711,9.65
296317,8120,Rýmařov,2016-12-31,2016,1964.7510000000002,7897.226448076924,75.55826923076923,3379.9542743589745,71564.11983076922,2956.425721153846,15600,7.36
296317,8120,Rýmařov,2017-12-31,2017,1920.8898379285854,8479.461875766772,51.756182604765286,3971.7199515722864,75163.19248918447,-346.17559630658036,15487,6.08
296317,8120,Rýmařov,2018-12-31,2018,2182.6510946668404,9290.576921371756,209.48650410744557,3990.081590820185,79524.77383622376,176.51378732559658,15338,5
296317,8120,Rýmařov,2019-12-31,2019,700.7915924151959,9931.444693917723,150.22492749819565,3991.4664490518994,84079.89273800932,545.138956105241,15241,4.01
296317,8120,Rýmařov,2020-12-31,2020,603.8961591947553,9466.827667704127,299.5805396993577,4568.489886762466,87707.49768425932,2988.606928018012,15101,4.66
296643,8106,Frýdek-Místek,2007-12-31,2007,0,6287.1601078659905,274.60788884318293,1373.1267425385072,26625.652269299328,287.81214863567806,109395,5.67
296643,8106,Frýdek-Místek,2008-12-31,2008,143.2611455790739,6683.629002878065,1270.531349047324,1381.532842726511,27638.13180808044,1021.1382017559838,109796,4.38
296643,8106,Frýdek-Místek,2009-12-31,2009,1331.5132690471644,6057.927566673032,990.3212489884248,1586.9183556561827,30021.396019167645,-1322.48888403939,109977,7.72
296643,8106,Frýdek-Místek,2010-12-31,2010,1303.8749402147166,6221.536099010262,637.5648433370395,1644.5324717933763,32141.914404972387,-1974.1980022966297,109726,7.66
296643,8106,Frýdek-Místek,2011-12-31,2011,925.2715019795147,5994.8945467092835,368.03118189742844,1714.7197416642452,25057.24563535159,433.62371794638875,110128,6.55
296643,8106,Frýdek-Místek,2012-12-31,2012,123.22772590742952,6176.77798248471,327.73973509933774,1588.1484285998627,24408.570384594506,968.3404932508233,110532,6.89
