ico,year,Tax_revenue_CZK,Capital_revenue_CZK,Non_tax_revenue_CZK,lt_tangible_assets_CZK,Saldo_CZK,municipality_id,municipality,date,population_total,unemployment,EU_fund_total_CZK
241121,2013,118418540.31,4888447,49971466.62,592762173.49,6740623.90000004,2105,Černošice,2013-12-31,131206,3.91,1711432
241121,2014,131441471.79,4684703,41474941.46,635433983.95,38560870.24,2105,Černošice,2014-12-31,134351,4.37,66894347.78
241121,2015,133332531.06,20874921,42220280.04,777788661.35,36258492.49,2105,Černošice,2015-12-31,137523,3.64,14008517.22
241121,2016,145753779.81,11805029,44916217.84,780654548.65,27055146.11,2105,Černošice,2016-12-31,140208,2.69,7747630
241121,2017,148203493.12,2686700,38627372.38,842167884.6,-11548032,2105,Černošice,2017-12-31,142910,1.78,104148013.79
241121,2018,157372813.38,2940000,56318815.09,972662139.23,-50237146.84,2105,Černošice,2018-12-31,146004,1.51,8390013.3
241121,2019,169452153.89,2775716,54477665.64,1038474750.62,-5257343.85000002,2105,Černošice,2019-12-31,149338,1.39,10170449.55
241121,2020,169864611.87,1654499,60725307.78,1012717805.53,55209233.66,2105,Černošice,2020-12-31,152285,2.86,3300878.82
242098,2007,81534240,30638470,13273050,757158420,10355330,2107,Dobříš,2007-12-31,19599,3.9,0
242098,2008,88970230,26026840,13657360,1420929410,13332770,2107,Dobříš,2008-12-31,20129,4.1,1100000
242098,2009,78022470,10017590,15158530,1145742520,-29210710,2107,Dobříš,2009-12-31,20393,6.86,58258
242098,2010,80094030,13493410,16961700,1160312000,-3610270,2107,Dobříš,2010-12-31,20874,8.07,80474190.55
242098,2011,80366240.01,3992680,17807713.95,930682251.66,5572504.86000001,2107,Dobříš,2011-12-31,21237,7.14,52046738.11
242098,2012,81481771.3,2890128.1,16793874.08,808109187.43,-5131192.61000001,2107,Dobříš,2012-12-31,21536,7.54,8673805.29
242098,2013,103632368.65,2292703.12,20150476.12,831947014.27,21577647.1,2107,Dobříš,2013-12-31,21757,7.94,9705037.75
242098,2014,110159449.37,11100919.92,19203044.59,826628198.19,22907691.48,2107,Dobříš,2014-12-31,21963,8.33,10480668.19
242098,2015,113734613.44,8970238.9,19236045.81,835272372.69,12939938.52,2107,Dobříš,2015-12-31,22150,7.7,8469794.6
242098,2016,124553707.11,1159906.33,26869961.54,831817376.5,19416587.86,2107,Dobříš,2016-12-31,22353,5.96,21669444.06
242098,2017,139981974.2,4639267.11,24768684.9,882769714.54,5622868.32000005,2107,Dobříš,2017-12-31,22527,4.15,11732085.02
242098,2018,152819426.22,1172614.42,25718421.85,937921195.59,-38714728.6,2107,Dobříš,2018-12-31,22791,3.76,45229544.26
242098,2019,162682424.68,401255,24955824.88,1086300762.67,-40912740.9200001,2107,Dobříš,2019-12-31,23079,3.36,16102081.25
242098,2020,153080391.3,680110,24039234.89,1118339581.52,7196728.45000005,2107,Dobříš,2020-12-31,23263,4.75,2144434.03
243132,2007,383607170,51601190,93929130,4166929020,-47047510,2120,Příbram,2007-12-31,69281,5.06,0
243132,2008,418716660,59573180,91912140,4279396850,21040610,2120,Příbram,2008-12-31,69555,5.28,61947531.96
243132,2009,356522300,30527640,73290090,4441779160,-12669140,2120,Příbram,2009-12-31,69545,8.23,14989078
243132,2010,359741890,94203000,68010340,4418506000,117670900,2120,Příbram,2010-12-31,70140,9.01,75336226.34
243132,2011,352819219.75,16570852.91,65203985.27,3282181584.51,-63753347.27,2120,Příbram,2011-12-31,70166,8.26,108259349.05
243132,2012,356702310.48,29754028,69476681.34,3396066396.55,-8012579.19000006,2120,Příbram,2012-12-31,70150,8.63,76016723
243132,2013,402851491.41,10861578,66756704.45,3509400868.85,-6140755.99000001,2120,Příbram,2013-12-31,70089,9,63961180.3
243132,2014,409858685.22,14032812,69345495.52,3488604204.96,-16725054.9100001,2120,Příbram,2014-12-31,70023,9.36,120543363.42
243132,2015,424052880.22,1150236,68672959.5,3791867372.04,47577800.9400001,2120,Příbram,2015-12-31,69976,8.13,75193170.96
243132,2016,492578941.26,6789150,79036523.89,3462765820.92,138112564.54,2120,Příbram,2016-12-31,69851,6.67,20721509.56
243132,2017,535622645.45,21807764,74775090.52,3548878635.53,58890555.6500001,2120,Příbram,2017-12-31,69864,4.6,51179216.38
243132,2018,582760942.95,6175012,80924565.16,3571842535.39,24989188.6199999,2120,Příbram,2018-12-31,69944,3.77,41149899.14
243132,2019,623067451.91,48469330.88,87258457.68,3548201974.52,84799174.6700001,2120,Příbram,2019-12-31,69951,3.51,36920154.22
243132,2020,582432597.89,11420418.29,121932097.78,3578184753.81,62574970.8999999,2120,Příbram,2020-12-31,69995,4.69,3515888.78
243272,2007,73896790,2600840,36486540,949976850,11018500,2123,Sedlčany,2007-12-31,22013,2.83,0
243272,2008,81845680,3001860,33606390,968980400,11789180,2123,Sedlčany,2008-12-31,22030,3.66,1083971
243272,2009,69196430,10305290,36559970,988158620,-1432850,2123,Sedlčany,2009-12-31,22131,6.12,16237599.49
243272,2010,75111840,38729880,39596980,988309000,26627120,2123,Sedlčany,2010-12-31,22242,7.31,13616963.01
243272,2011,77968287.45,59654634.14,34488387,899102455.98,6765783.01999998,2123,Sedlčany,2011-12-31,22259,6.42,1011900
243272,2012,84419825.44,41282782,27009371.56,872079759.07,17470866.64,2123,Sedlčany,2012-12-31,22219,6.85,1374712
243272,2013,96703657.14,20399221,29400812.79,864114812.65,5116934.44,2123,Sedlčany,2013-12-31,22187,7.28,4877137
243272,2014,97937824.39,16891696,20445410.69,1121302419.84,-65283206.59,2123,Sedlčany,2014-12-31,22098,7.72,295381145.15
243272,2015,99017327.59,6317371,19249606.91,1259349857.45,-32755188.63,2123,Sedlčany,2015-12-31,22060,5.73,1636149.9
243272,2016,101090738.31,4769577,18820849.28,1546147441.28,8599822.97000003,2123,Sedlčany,2016-12-31,22015,4.52,1042196.96
243272,2017,109574168.32,13649746,21350337.62,1555468712.22,12844339.3,2123,Sedlčany,2017-12-31,22012,3.37,37499470.88
243272,2018,122030893.66,10754609.69,19997173.97,1552197983.74,8426130.94,2123,Sedlčany,2018-12-31,22043,2.65,8755924.38
243272,2019,128721513.78,24905804,17607811.58,1651175972.78,-73285641.53,2123,Sedlčany,2019-12-31,22074,2.84,0
243272,2020,122618840.8,453879,16496579.08,1636574715.78,59346701.78,2123,Sedlčany,2020-12-31,21978,3.54,1707711.55
244309,2007,175957090,34779640,23853770,1647207900,34171760,2121,Rakovník,2007-12-31,53635,3.79,0
244309,2008,200289770,12084020,24558150,1717170960,20130510,2121,Rakovník,2008-12-31,54693,4.07,1100000
