ID,IČO,Název,Od,Do,DIČ,Adresa,Ulice,PSČ,Sídlo,Zřizovatel,Počet obyvatel,Kraj,Obec,Základní územní jednotka ,Datum vzniku,Kapitola ID,Druh ÚJ ,NACE,NUTS,COFOG,municipality
2.14631294820414E+018,00245020,Obec Jankov,44562,2958465,CZ00245020,"Jankov, 373 84 Dubné",Jankov ,373 84,Dubné,00245020,383,CZ031,Jankov,544612,26846,0,4,84110,CZ0311,0,
5.53136940753114E+018,00231916,Obec Jankov,44562,2958465,CZ00231916,"Na Náměstí 14, 257 03 Jankov",Na Náměstí 14,257 03,Jankov,00231916,914,CZ020,Jankov,529842,26846,0,4,84110,CZ0201,0,
8.80873329694231E+018,00583464,Obec Jankov,44562,2958465,CZ00583464,"Jankov 29, 393 01 Pelhřimov",Jankov 29,393 01,Pelhřimov,00583464,41,CZ063,Jankov,561461,33604,0,4,84110,CZ0633,0,
3.48663368074945E+017,00287288,Obec Jankovice,44562,2958465,CZ00287288,"Jankovice 107, 769 01 Holešov",Jankovice 107,769 01,Holešov,00287288,401,CZ072,Jankovice,588555,26846,0,4,84110,CZ0721,0,
1.74505143198883E+018,00273694,Obec Jankovice,44562,2958465,CZ00273694,"Jankovice 27, 535 01 Přelouč",Jankovice 27,535 01,Přelouč,00273694,323,CZ053,Jankovice,575101,26846,0,4,84110,CZ0532,0,
8.07832327521859E+018,00542369,Obec Jankovice,44562,2958465,CZ00542369,"Jankovice 182, 687 04 Traplice",Jankovice 182,687 04,Traplice,00542369,452,CZ072,Jankovice,592234,16561,0,4,84110,CZ0722,0,
5.92501729891206E+018,00636088,Obec Janoušov,44562,2958465,CZ00636088,"Janoušov 65, 789 91 Štíty",Janoušov 65,789 91,Štíty,00636088,44,CZ071,Janoušov,553212,33208,0,4,84110,CZ0715,0,
3.99075105182326E+017,00296066,Město Janov,44562,2958465,CZ00296066,793 84 Janov 52, ,793 84,Janov 52,00296066,281,CZ080,Janov,597431,29495,0,4,84110,CZ0801,0,
1.6424280464765E+018,00639834,Obec Janov,44562,2958465,CZ00639834,"Janov 46, 270 06 Janov - p.Kounov",Janov 46,270 06,Janov - p.Kounov,00639834,140,CZ020,Janov,565270,33208,0,4,84110,CZ020C,0,
3.8497059662496E+018,00276731,Obec Janov,44562,2958465,CZ00276731,569 55 Janov 216, ,569 55,Janov 216,00276731,987,CZ053,Janov,578134,33389,0,4,84110,CZ0533,0,
4.6937219752025E+018,00556025,Obec Janov,44562,2958465,CZ00556025,"Janov 190, 407 14 Arnoltice",Janov 190,407 14,Arnoltice,00556025,352,CZ042,Janov,544680,33202,0,4,84110,CZ0421,0,
6.21613965070691E+018,00274925,Obec Janov,44562,2958465,CZ00274925,"Janov, 518 01 Dobruška",Janov ,518 01,Dobruška,00274925,106,CZ052,Janov,576328,26846,0,4,84110,CZ0524,0,
3.26143533820752E+018,00262358,Obec Janov nad Nisou,44562,2958465,CZ00262358,468 11 Janov nad Nisou 520, ,468 11,Janov nad Nisou 520,00262358,1475,CZ051,Janov nad Nisou,563595,26846,0,4,84110,CZ0512,0,
7.14533642003795E+018,00851841,Obec Janová,44562,2958465,CZ00851841,"Janová 200, 755 01 Janová - p.Vsetín",Janová 200,755 01,Janová - p.Vsetín,00851841,768,CZ072,Janová,570346,33604,0,4,84110,CZ0723,0,
3.62476970324082E+018,00493619,Obec Janovice,44562,2958465,CZ00493619,"Janovice 83, 739 11 Janovice - p.Frýdlant nad Ostravicí",Janovice 83,739 11,Janovice - p.Frýdlant nad Ostravicí,00493619,1967,CZ080,Janovice,507423,33562,0,4,84110,CZ0802,0,
5.50830616078067E+018,00255611,Město Janovice nad Úhlavou,44562,2958465,CZ00255611,"Harantova 132, 340 21 Janovice nad Úhlavou",Harantova 132,340 21,Janovice nad Úhlavou,00255611,2324,CZ032,Janovice nad Úhlavou,556394,26846,0,4,84110,CZ0322,0,
6.89704170661285E+018,00525499,Obec Janovice v Podještědí,44562,2958465,CZ00525499,"Janovice v Podještědí, 463 53 Křižany",Janovice v Podještědí ,463 53,Křižany,00525499,92,CZ051,Janovice v Podještědí,561657,33392,0,4,84110,CZ0513,0,
1.18476515997503E+018,47274221,Obec Janská,44562,2958465,CZ47274221,"Janská 83, 407 21 Česká Kamenice",Janská 83,407 21,Česká Kamenice,47274221,214,CZ042,Janská,530395,34059,0,4,84110,CZ0421,0,
1.41798800535697E+018,00277967,Město Janské Lázně,44562,2958465,CZ00277967,"nám. Svobody 85, 542 25 Janské Lázně",nám. Svobody 85,542 25,Janské Lázně,00277967,682,CZ052,Janské Lázně,579351,26846,0,4,84110,CZ0525,0,
6.47691661142418E+018,00831395,Obec Janův Důl,44562,2958465,CZ00831395,"Janův Důl 75, 463 52 Osečná",Janův Důl 75,463 52,Osečná,00831395,170,CZ051,Janův Důl,546658,33604,0,4,84110,CZ0513,0,
7.9404092921477E+018,00194549,Obec Janůvky,44562,2958465,CZ00194549,"Janůvky, 569 43 Jevíčko",Janůvky ,569 43,Jevíčko,00194549,59,CZ053,Janůvky,578142,33604,0,4,84110,CZ0533,0,
4.19856200998147E+018,00303879,Obec Jarcová,44562,2958465,CZ00303879,"Jarcová 200, 757 01 Valašské Meziříčí",Jarcová 200,757 01,Valašské Meziříčí,00303879,857,CZ072,Jarcová,542903,29495,0,4,84110,CZ0723,0,
3.95095829783033E+018,00544515,Obec Jarohněvice,44562,2958465,CZ00544515,768 01 Jarohněvice 83, ,768 01,Jarohněvice 83,00544515,308,CZ072,Jarohněvice,588563,33055,0,4,84110,CZ0721,0,
3.9561411009903E+018,00272728,Město Jaroměř,44562,2958465,CZ00272728,"nám. Čs.armády 16, 551 33 Jaroměř",nám. Čs.armády 16,551 33,Jaroměř,00272728,12324,CZ052,Jaroměř,574121,26846,0,4,84110,CZ0523,0,
5.90937817019608E+017,00276758,Obec Jaroměřice,44562,2958465,CZ00276758,569 44 Jaroměřice, ,569 44,Jaroměřice,00276758,1169,CZ053,Jaroměřice,578151,33389,0,4,84110,CZ0533,0,
8.48633658826118E+018,00289507,Město Jaroměřice nad Rokytnou,44562,2958465,CZ00289507,"náměstí Míru 2, 675 51 Jaroměřice nad Rokytnou",náměstí Míru 2,675 51,Jaroměřice nad Rokytnou,00289507,4140,CZ063,Jaroměřice nad Rokytnou,590754,29221,0,4,84110,CZ0634,0,
2.90383513099032E+018,00273708,Obec Jaroslav,44562,2958465,CZ00273708,"Jaroslav, 534 01 Holice",Jaroslav ,534 01,Holice,00273708,241,CZ053,Jaroslav,575119,26846,0,4,84110,CZ0532,0,
9.17810841805376E+018,00292915,Obec Jaroslavice,44562,2958465,CZ00292915,"Náměstí 93, 671 28 Jaroslavice",Náměstí 93,671 28,Jaroslavice,00292915,1267,CZ064,Jaroslavice,594199,33201,0,4,84110,CZ0647,0,
3.76570793294413E+018,00276766,Obec Jarošov,44562,2958465,CZ00276766,569 66 Jarošov 96, ,569 66,Jarošov 96,00276766,189,CZ053,Jarošov,578169,33389,0,4,84110,CZ0533,0,
5.84891802828426E+018,00246859,Obec Jarošov nad Nežárkou,44562,2958465,CZ00246859,378 41 Jarošov nad Nežárkou 7, ,378 41,Jarošov nad Nežárkou 7,00246859,1088,CZ031,Jarošov nad Nežárkou,546500,26846,0,4,84110,CZ0313,0,
3.67068441862403E+018,00257877,Obec Jarov,44562,2958465,CZ00257877,"Jarov 24, 331 51 Kaznějov",Jarov 24,331 51,Kaznějov,00257877,142,CZ032,Jarov,558982,26846,0,4,84110,CZ0325,0,
8.23566640775936E+018,44626738,Obec Jarov,44562,2958465,CZ44626738,"Jarov, 335 01 Nepomuk",Jarov ,335 01,Nepomuk,44626738,211,CZ032,Jarov,578541,33604,0,4,84110,CZ0324,0,
2.644010442827E+018,00234451,Obec Jarpice,44562,2958465,CZ00234451,"Jarpice 5, 273 72 Šlapanice",Jarpice 5,273 72,Šlapanice,00234451,287,CZ020,Jarpice,532401,33408,0,4,84110,CZ0203,0,
5.01956785839381E+018,00377562,Obec Jasenice,44562,2958465,CZ00377562,"Jasenice 50, 675 71 Náměšť nad Oslavou",Jasenice 50,675 71,Náměšť nad Oslavou,00377562,173,CZ063,Jasenice,590762,33201,0,4,84110,CZ0634,0,
1.64140174382056E+018,00284017,Obec Jasenná,44562,2958465,CZ00284017,"Jasenná 190, 763 12 Vizovice",Jasenná 190,763 12,Vizovice,00284017,971,CZ072,Jasenná,585301,26846,0,4,84110,CZ0724,0,
5.42535085902651E+018,00272736,Obec Jasenná,44562,2958465,CZ00272736,552 22 Jasenná 197, ,552 22,Jasenná 197,00272736,764,CZ052,Jasenná,574139,26846,0,4,84110,CZ0523,0,
6.34805378829058E+018,00573531,Obec Javor,44562,2958465,CZ00573531,"Javor, 340 21 Janovice nad Úhlavou",Javor ,340 21,Janovice nad Úhlavou,00573531,72,CZ032,Javor,541869,33207,0,4,84110,CZ0322,0,
7.39861527219889E+018,00599441,Obec Javorek,44562,2958465,CZ00599441,"Javorek 57, 592 03 Sněžné",Javorek 57,592 03,Sněžné,00599441,105,CZ063,Javorek,595748,33201,0,4,84110,CZ0635,0,
1.70515139551567E+018,00274933,Obec Javornice,44562,2958465,CZ00274933,517 11 Javornice 3, ,517 11,Javornice 3,00274933,1074,CZ052,Javornice,576336,26846,0,4,84110,CZ0524,0,
3.07620922548533E+018,00488488,Obec Javorník,44562,2958465,CZ00488488,"Javorník 207, 696 74 Velká nad Veličkou",Javorník 207,696 74,Velká nad Veličkou,00488488,704,CZ064,Javorník,586218,32919,0,4,84110,CZ0645,0,
4.35900047507852E+018,00302708,Město Javorník,44562,2958465,CZ00302708,"Nám. Svobody 134, 790 70 Javorník",Nám. Svobody 134,790 70,Javorník,00302708,2725,CZ071,Javorník,536148,29495,0,4,84110,CZ0711,0,
5.84669547729185E+018,00473545,Obec Javorník,44562,2958465,CZ00473545,"Javorník 15, 257 63 Javorník",Javorník 15,257 63,Javorník,00473545,128,CZ020,Javorník,529851,33055,0,4,84110,CZ0201,0,
6.36658150825212E+018,00579556,Obec Javorník,44562,2958465,CZ00579556,"Javorník 26, 568 02 Javorník - p.Svitavy 2",Javorník 26,568 02,Javorník - p.Svitavy 2,00579556,421,CZ053,Javorník,572713,33201,0,4,84110,CZ0533,0,
6.42599202080836E+018,00278998,Obec Javorník,44562,2958465,CZ00278998,"Javorník 120, 566 01 Vysoké Mýto",Javorník 120,566 01,Vysoké Mýto,00278998,257,CZ053,Javorník,580406,26846,0,4,84110,CZ0534,0,
7.58333464461987E+018,00377007,Obec Javůrek,44562,2958465,CZ00377007,"Javůrek 11, 664 83 Domašov",Javůrek 11,664 83,Domašov,00377007,339,CZ064,Javůrek,583154,33201,0,4,84110,CZ0643,0,
5.18341108487653E+018,00267562,Obec Jedlá,44562,2958465,CZ00267562,"Jedlá, 584 01 Ledeč nad Sázavou",Jedlá ,584 01,Ledeč nad Sázavou,00267562,86,CZ063,Jedlá,568783,26846,0,4,84110,CZ0631,0,
8.24569270867267E+018,00512664,Obec Jedlany,44562,2958465,CZ00512664,"Jedlany, 391 37 Chotoviny",Jedlany ,391 37,Chotoviny,00512664,84,CZ031,Jedlany,562963,33201,0,4,84110,CZ0317,0,
1.79743504655016E+017,00302716,Obec Jedlí,44562,2958465,CZ00302716,789 92 Jedlí 16, ,789 92,Jedlí 16,00302716,678,CZ071,Jedlí,536288,29495,0,4,84110,CZ0715,0,
1.66904528049153E+018,00276782,Obec Jedlová,44562,2958465,CZ00276782,569 91 Jedlová, ,569 91,Jedlová,00276782,1021,CZ053,Jedlová,578185,33389,0,4,84110,CZ0533,0,
6.97506554000455E+017,00234460,Obec Jedomělice,44562,2958465,CZ00234460,"Jedomělice 16, 273 78 Řisuty",Jedomělice 16,273 78,Řisuty,00234460,427,CZ020,Jedomělice,532410,33408,0,4,84110,CZ0203,0,
6.91687191501399E+018,00273716,Obec Jedousov,44562,2958465,CZ00273716,"Jedousov, 535 01 Přelouč",Jedousov ,535 01,Přelouč,00273716,168,CZ053,Jedousov,575127,26846,0,4,84110,CZ0532,0,
2.3306212305289E+018,00280283,Městys Jedovnice,44562,2958465,CZ00280283,"Havlíčkovo nám. 71, 679 06 Jedovnice",Havlíčkovo nám. 71,679 06,Jedovnice,00280283,2824,CZ064,Jedovnice,581682,33201,0,4,84110,CZ0641,0,
6.11023157920409E+018,00279005,Obec Jehnědí,44562,2958465,CZ00279005,"Jehnědí 3, 562 01 Ústí nad Orlicí",Jehnědí 3,562 01,Ústí nad Orlicí,00279005,338,CZ053,Jehnědí,580414,26846,0,4,84110,CZ0534,0,
6.56538168091866E+018,00289531,Město Jemnice,44562,2958465,CZ00289531,"Husova 103, 675 31 Jemnice",Husova 103,675 31,Jemnice,00289531,3991,CZ063,Jemnice,590789,29221,0,4,84110,CZ0634,0,
7.89399863485506E+018,00234478,Obec Jemníky,44562,2958465,CZ00234478,"Jemníky 6, 274 01 Slaný",Jemníky 6,274 01,Slaný,00234478,277,CZ020,Jemníky,532428,33408,0,4,84110,CZ0203,0,
3.45851570989135E+018,00481670,Obec Jenčice,44562,2958465,CZ00481670,"Jenčice 58, 411 15 Třebívlice",Jenčice 58,411 15,Třebívlice,00481670,324,CZ042,Jenčice,505528,32964,0,4,84110,CZ0423,0,
3.16854318330373E+018,00241300,Obec Jeneč,44562,2958465,CZ00241300,"Lidická 82, 252 61 Jeneč",Lidická 82,252 61,Jeneč,00241300,1293,CZ020,Jeneč,539317,33239,0,4,84110,CZ020A,0,
1.9200694319996E+018,00266361,Obec Jeníkov,44562,2958465,CZ00266361,"Jeníkov, 417 24 Oldřichov u Duchcova",Jeníkov ,417 24,Oldřichov u Duchcova,00266361,884,CZ042,Jeníkov,567582,26846,0,4,84110,CZ0426,0,
9.15862633997127E+018,00654744,Obec Jeníkov,44562,2958465,CZ00654744,"Jeníkov 4, 539 01 Hlinsko",Jeníkov 4,539 01,Hlinsko,00654744,454,CZ053,Jeníkov,547816,33373,0,4,84110,CZ0531,0,
293173064944280,00273724,Obec Jeníkovice,44562,2958465,CZ00273724,"Jeníkovice, 535 01 Přelouč",Jeníkovice ,535 01,Přelouč,00273724,245,CZ053,Jeníkovice,575135,26846,0,4,84110,CZ0532,0,
4.41029221379841E+018,00653454,Obec Jeníkovice,44562,2958465,CZ00653454,"Jeníkovice 25, 503 46 Třebechovice pod Orebem",Jeníkovice 25,503 46,Třebechovice pod Orebem,00653454,486,CZ052,Jeníkovice,570133,33201,0,4,84110,CZ0521,0,
7.21207570908585E+018,00573248,Obec Jenišov,44562,2958465,CZ00573248,"Jenišov 88, 362 11 Jenišov",Jenišov 88,362 11,Jenišov,00573248,1057,CZ041,Jenišov,537926,33207,0,4,84110,CZ0412,0,
5.12896955256459E+018,00262366,Obec Jenišovice,44562,2958465,CZ00262366,468 33 Jenišovice 67, ,468 33,Jenišovice 67,00262366,1237,CZ051,Jenišovice,563609,26846,0,4,84110,CZ0512,0,
6.55640304194801E+018,00270237,Obec Jenišovice,44562,2958465,CZ00270237,538 64 Jenišovice 42, ,538 64,Jenišovice 42,00270237,441,CZ053,Jenišovice,571563,33373,0,4,84110,CZ0531,0,
1.59320897312903E+018,00240249,Obec Jenštejn,44562,2958465,CZ00240249,250 73 Jenštejn, ,250 73,Jenštejn,00240249,1405,CZ020,Jenštejn,538264,26846,0,4,84110,CZ0209,0,
3.15963239481869E+018,00271624,Obec Jeřice,44562,2958465,CZ00271624,"Jeřice 21, 508 01 Hořice",Jeřice 21,508 01,Hořice,00271624,409,CZ052,Jeřice,572993,26846,0,4,84110,CZ0522,0,
7.50181443665016E+018,00267571,Obec Jeřišno,44562,2958465,CZ00267571,582 74 Jeřišno 25, ,582 74,Jeřišno 25,00267571,273,CZ063,Jeřišno,568805,26846,0,4,84110,CZ0631,0,
6.85452566078425E+018,46744959,Obec Jeřmanice,44562,2958465,CZ46744959,"Pastevní 274, 463 12 Liberec 25",Pastevní 274,463 12,Liberec 25,46744959,569,CZ051,Jeřmanice,530484,33970,0,4,84110,CZ0513,0,
4.89761492068138E+018,00373729,Obec Jersín,44562,2958465,CZ00373729,588 25 Jersín 10, ,588 25,Jersín 10,00373729,190,CZ063,Jersín,587265,33202,0,4,84110,CZ0632,0,
2.49721031869208E+018,00288322,Obec Jesenec,44562,2958465,CZ00288322,798 53 Jesenec, 117,798 53,Jesenec,00288322,296,CZ071,Jesenec,589586,22282,0,4,84110,CZ0713,0,
4.50332904101854E+018,00243825,Město Jesenice,44562,2958465,CZ00243825,"Plzeňská 368, 270 33 Jesenice",Plzeňská 368,270 33,Jesenice,00243825,1694,CZ020,Jesenice,541834,26846,0,4,84110,CZ020C,0,
7.55178229518785E+018,00242373,Obec Jesenice,44562,2958465,CZ00242373,"Jesenice 11, 264 01 Sedlčany",Jesenice 11,264 01,Sedlčany,00242373,553,CZ020,Jesenice,540391,26846,0,4,84110,CZ020B,0,
8.59578615620943E+018,00241318,Město Jesenice,44562,2958465,CZ00241318,"Budějovická 303, 252 42 Jesenice",Budějovická 303,252 42,Jesenice,00241318,9997,CZ020,Jesenice,539325,33239,0,4,84110,CZ020A,0,
4.34111253058975E+018,00302724,Město Jeseník,44562,2958465,CZ00302724,"Masarykovo nám. 167/1, 790 01 Jeseník",Masarykovo nám. 167/1,790 01,Jeseník,00302724,10977,CZ071,Jeseník,536385,29495,0,4,84110,CZ0711,0,
7.22612901841042E+018,00297976,Obec Jeseník nad Odrou,44562,2958465,CZ00297976,742 33 Jeseník nad Odrou 256, ,742 33,Jeseník nad Odrou 256,00297976,1939,CZ080,Jeseník nad Odrou,599468,26846,0,4,84110,CZ0804,0,
2.40306498277231E+018,00275786,Obec Jesenný,44562,2958465,CZ00275786,512 12 Jesenný, ,512 12,Jesenný,00275786,479,CZ051,Jesenný,577171,33201,0,4,84110,CZ0514,0,
4.38209618825171E+018,00473472,Obec Ješetice,44562,2958465,CZ00473472,"Ješetice 22, 257 89 Heřmaničky",Ješetice 22,257 89,Heřmaničky,00473472,128,CZ020,Ješetice,532134,33055,0,4,84110,CZ0201,0,
6.13901023510865E+018,00837300,Obec Jestřabí,44562,2958465,CZ00837300,"Jestřabí, 763 33 Štítná nad Vláří",Jestřabí ,763 33,Štítná nad Vláří,00837300,276,CZ072,Jestřabí,585319,33329,0,4,84110,CZ0724,0,
3.94157322515087E+018,00235415,Obec Jestřabí Lhota,44562,2958465,CZ00235415,"Jestřabí Lhota, 280 02 Kolín 2",Jestřabí Lhota ,280 02,Kolín 2,00235415,534,CZ020,Jestřabí Lhota,533360,26846,0,4,84110,CZ0204,0,
1.73534992718841E+017,00275794,Obec Jestřabí v Krkonoších,44562,2958465,CZ00275794,"Jestřabí v Krkonoších, 514 01 Jilemnice",Jestřabí v Krkonoších ,514 01,Jilemnice,00275794,237,CZ051,Jestřabí v Krkonoších,577189,33201,0,4,84110,CZ0514,0,
9.63482631922084E+017,00272744,Obec Jestřebí,44562,2958465,CZ00272744,"Jestřebí 39, 549 01 Nové Město nad Metují",Jestřebí 39,549 01,Nové Město nad Metují,00272744,157,CZ052,Jestřebí,574147,26846,0,4,84110,CZ0523,0,
2.75409244778758E+018,00302732,Obec Jestřebí,44562,2958465,CZ00302732,"Jestřebí 47, 789 01 Zábřeh",Jestřebí 47,789 01,Zábřeh,00302732,668,CZ071,Jestřebí,536393,29495,0,4,84110,CZ0715,0,
4.5808277172514E+018,00260878,Obec Jestřebí,44562,2958465,CZ00260878,471 61 Jestřebí 142, ,471 61,Jestřebí 142,00260878,827,CZ051,Jestřebí,561665,33392,0,4,84110,CZ0511,0,
1.14182838992691E+018,00249734,Obec Jetětice,44562,2958465,CZ00249734,398 48 Jetětice, ,398 48,Jetětice,00249734,324,CZ031,Jetětice,549479,26846,0,4,84110,CZ0314,0,
8.34709223363092E+018,00654116,Obec Jetřichov,44562,2958465,CZ00654116,"Jetřichov 126, 549 83 Meziměstí",Jetřichov 126,549 83,Meziměstí,00654116,461,CZ052,Jetřichov,574155,32874,0,4,84110,CZ0523,0,
5.3043290734367E+018,00261394,Obec Jetřichovice,44562,2958465,CZ00261394,407 16 Jetřichovice 24, ,407 16,Jetřichovice 24,00261394,404,CZ042,Jetřichovice,562556,26846,0,4,84110,CZ0421,0,
1.60087416560391E+018,00235423,Obec Jevany,44562,2958465,CZ00235423,"Černokostelecká 49, 281 66 Jevany",Černokostelecká 49,281 66,Jevany,00235423,819,CZ020,Jevany,533378,26846,0,4,84110,CZ0209,0,
2.28422575981617E+018,00276791,Město Jevíčko,44562,2958465,CZ00276791,"Palackého nám. 1, 569 43 Jevíčko",Palackého nám. 1,569 43,Jevíčko,00276791,2790,CZ053,Jevíčko,578193,33389,0,4,84110,CZ0533,0,
2.16379888098273E+018,00662267,Obec Jeviněves,44562,2958465,CZ00662267,"Jeviněves, 277 05 Spomyšl",Jeviněves ,277 05,Spomyšl,00662267,247,CZ020,Jeviněves,531871,33122,0,4,84110,CZ0206,0,
3.10824919794044E+018,00292923,Město Jevišovice,44562,2958465,CZ00292923,671 53 Jevišovice 56, ,671 53,Jevišovice 56,00292923,1158,CZ064,Jevišovice,594202,33201,0,4,84110,CZ0647,0,
3.1107838913884E+018,00600172,Obec Jevišovka,44562,2958465,CZ00600172,"Jevišovka 98, 691 83 Drnholec",Jevišovka 98,691 83,Drnholec,00600172,689,CZ064,Jevišovka,584525,33203,0,4,84110,CZ0644,0,
7.34446015256233E+017,00273732,Obec Jezbořice,44562,2958465,CZ00273732,"Jezbořice 67, 530 02 Pardubice 2",Jezbořice 67,530 02,Pardubice 2,00273732,379,CZ053,Jezbořice,575143,26846,0,4,84110,CZ0532,0,
5.37948789284463E+017,00849952,Obec Jezdkovice,44562,2958465,CZ00849952,"Jezdkovice, 747 55 Litultovice",Jezdkovice ,747 55,Litultovice,00849952,248,CZ080,Jezdkovice,547191,33970,0,4,84110,CZ0805,0,
5.08391447170302E+018,42634628,Obec Jezdovice,44562,2958465,CZ42634628,"Jezdovice, 589 01 Třešť",Jezdovice ,589 01,Třešť,42634628,240,CZ063,Jezdovice,587273,33604,0,4,84110,CZ0632,0,
4.05395567022408E+018,00373737,Obec Ježená,44562,2958465,CZ00373737,"Ježená, 588 41 Vyskytná nad Jihlavou",Ježená ,588 41,Vyskytná nad Jihlavou,00373737,123,CZ063,Ježená,587281,33202,0,4,84110,CZ0632,0,
1.66068948808988E+018,00292931,Obec Jezeřany - Maršovice,44562,2958465,CZ00292931,"Jezeřany - Maršovice, 671 75 Loděnice",Jezeřany - Maršovice ,671 75,Loděnice,00292931,794,CZ064,Jezeřany - Maršovice,594211,33201,0,4,84110,CZ0647,0,
1.77210305432992E+018,70040915,Obec Jezernice,44562,2958465,CZ70040915,"Jezernice 206, 751 31 Lipník nad Bečvou",Jezernice 206,751 31,Lipník nad Bečvou,70040915,664,CZ071,Jezernice,556998,36526,0,4,84110,CZ0714,0,
8.63050512498348E+018,00372480,Obec Ježkovice,44562,2958465,CZ00372480,"Ježkovice 31, 683 04 Drnovice",Ježkovice 31,683 04,Drnovice,00372480,380,CZ064,Ježkovice,593125,33201,0,4,84110,CZ0646,0,
2.19818802393715E+018,00475840,Obec Ježov,44562,2958465,CZ00475840,"Ježov 33, 396 01 Humpolec",Ježov 33,396 01,Humpolec,00475840,64,CZ063,Ježov,548073,33055,0,4,84110,CZ0633,0,
4.4331286661256E+018,00284955,Obec Ježov,44562,2958465,CZ00284955,696 48 Ježov 75, ,696 48,Ježov 75,00284955,698,CZ064,Ježov,586226,26846,0,4,84110,CZ0645,0,
4.08204243403486E+018,00573540,Obec Ježovy,44562,2958465,CZ00573540,"Ježovy 52, 340 12 Švihov",Ježovy 52,340 12,Švihov,00573540,228,CZ032,Ježovy,541753,33207,0,4,84110,CZ0322,0,
3.33440683543361E+018,00271632,Město Jičín,44562,2958465,CZ00271632,"Žižkovo nám. 18, 506 47 Jičín",Žižkovo nám. 18,506 47,Jičín,00271632,16551,CZ052,Jičín,572659,26846,0,4,84110,CZ0522,0,
9.19189881349121E+018,00271641,Obec Jičíněves,44562,2958465,CZ00271641,507 31 Jičíněves 82, ,507 31,Jičíněves 82,00271641,613,CZ052,Jičíněves,573001,26846,0,4,84110,CZ0522,0,
7.33206334516857E+018,00511471,Obec Jickovice,44562,2958465,CZ00511471,"Jickovice, 399 01 Milevsko",Jickovice ,399 01,Milevsko,00511471,126,CZ031,Jickovice,562084,33202,0,4,84110,CZ0314,0,
2.57202813278564E+018,00286010,Statutární město Jihlava,44562,2958465,CZ00286010,"Masarykovo náměstí 97/1, 586 28 Jihlava 1",Masarykovo náměstí 97/1,586 28,Jihlava 1,00286010,51125,CZ063,Jihlava,586846,33401,0,4,84110,CZ0632,0,
7.97155444333718E+018,00286028,Obec Jihlávka,44562,2958465,CZ00286028,"Jihlávka 24, 588 51 Batelov",Jihlávka 24,588 51,Batelov,00286028,198,CZ063,Jihlávka,587290,33401,0,4,84110,CZ0632,0,
7.00409994746688E+018,00239216,Obec Jíkev,44562,2958465,CZ00239216,"Jíkev 58, 289 32 Oskořínek",Jíkev 58,289 32,Oskořínek,00239216,341,CZ020,Jíkev,537250,26846,0,4,84110,CZ0208,0,
3.86164124580813E+018,00666432,Obec Jilem,44562,2958465,CZ00666432,"Jilem 23, 378 53 Jilem",Jilem 23,378 53,Jilem,00666432,126,CZ031,Jilem,562769,33178,0,4,84110,CZ0313,0,
5.37279982232731E+018,00579858,Obec Jilem,44562,2958465,CZ00579858,"Jilem, 583 01 Chotěboř",Jilem ,583 01,Chotěboř,00579858,134,CZ063,Jilem,548413,33201,0,4,84110,CZ0631,0,
8.0819717461249E+018,00275808,Město Jilemnice,44562,2958465,CZ00275808,"Masarykovo nám. 82, 514 01 Jilemnice",Masarykovo nám. 82,514 01,Jilemnice,00275808,5417,CZ051,Jilemnice,577197,33381,0,4,84110,CZ0514,0,
9.20058965780599E+018,00261408,Město Jílové,44562,2958465,CZ00261408,"Mírové nám. 280, 407 01 Jílové",Mírové nám. 280,407 01,Jílové,00261408,5110,CZ042,Jílové,562564,26846,0,4,84110,CZ0421,0,
1.17719764847435E+018,00525529,Obec Jílové u Držkova,44562,2958465,CZ00525529,"Jílové u Držkova 100, 468 24 Držkov",Jílové u Držkova 100,468 24,Držkov,00525529,221,CZ051,Jílové u Držkova,563617,33086,0,4,84110,CZ0512,0,
