"year","ico","Příjmy","Výdaje","saldo"
"2020","00239500",1201118108.52,1176800911.35,24317197.1699998
"2020","00239640",802950837.26,807532277.3,-4581440.03999996
"2020","00240079",1357564159.29,1501143020,-143578860.71
"2020","00240702",1290775024.38,1242914692.75,47860331.6299999
"2020","00241121",759815878.01,704606644.35,55209233.66
"2020","00242098",649112175.2,641915446.75,7196728.45000005
"2020","00243132",2099354472.6,2036779501.7,62574970.8999999
"2020","00243272",447221090.92,387874389.14,59346701.78
"2020","00244309",862386131.31,821955797.28,40430334.03
"2020","00244732",11386285627.59,11254257525.68,132028101.91
"2020","00245551",285887891.46,277360511.23,8527380.22999996
"2020","00245585",1231056124.23,1231167736.75,-111612.519999981
"2020","00245836",878562671.78,1091004042.67,-212441370.89
"2020","00245941",284220134.23,249853009.16,34367125.07
"2020","00246476",602245274.47,598419394.41,3825880.06000006
"2020","00246875",1905678414.81,1853590296.46,52088118.3500001
"2020","00247618",906120824.74,946696775.79,-40575951.05
"2020","00248266",761588672.03,757340813.23,4247858.79999995
"2020","00248789",389245307.93,392266292.19,-3020984.25999999
"2020","00248801",832585992.11,842425546.29,-9839554.17999995
"2020","00249831",517836603.03,500159310.93,17677292.1
"2020","00249998",2361608018.68,2277164800.24,84443218.4400001
"2020","00250627",735322601.68,686428680.71,48893920.97
"2020","00250805",540073808.47,575716085.05,-35642276.5799999
"2020","00250996",279839562.31,252484803.96,27354758.35
"2020","00251810",1488920597.29,1418399437.68,70521159.6099999
"2020","00251984",469131980.45,447146772.13,21985208.32
"2020","00252921",428720983.92,421110283.86,7610700.06
"2020","00253014",2607669566.3,2671707001.07,-64037434.77
"2020","00253316",755628548.09,765092664.54,-9464116.45000005
"2020","00253383",324166866.07,333319023.52,-9152157.44999999
"2020","00253901",942172012.47,850200155.38,91971857.09
"2020","00253979",2240664771.6,2184228791.64,56435979.96
"2020","00254061",1374836644.55,1355420251.87,19416392.6800001
"2020","00254657",2621809639.9,2680115758.32,-58306118.4200001
"2020","00254843",1834244478.41,1856474683.39,-22230204.9799998
"2020","00255513",370220897.01,380277661.31,-10056764.3
"2020","00255661",1516164142.18,1535544876.98,-19380734.8
"2020","00256129",1230889002.87,1266277619.47,-35388616.5999999
"2020","00256455",157656133.96,141227552.22,16428581.74
"2020","00256986",340126146.86,330251094.29,9875052.57000005
"2020","00257125",548492937.42,495817364.81,52675572.61
"2020","00257265",501099855.31,477791510.88,23308344.43
"2020","00257966",148228357.41,143630114.45,4598242.96000001
"2020","00258199",849476116.32,829561032.06,19915084.2600001
"2020","00259047",900581176.64,844955491.37,55625685.27
"2020","00259438",408009717.85,388769110.97,19240606.88
"2020","00259586",2062542630.88,2033762848.29,28779782.5900002
"2020","00260177",567418432.87,549362819.14,18055613.73
"2020","00260231",702769915.44,664635944.2,38133971.24
"2020","00260428",1830571549.51,1730635469.72,99936079.79
"2020","00260771",518752179.46,517934022.74,818156.720000029
"2020","00261238",3400696838.09,3433085411.28,-32388573.1899996
"2020","00261602",529205685.8,501703733.12,27501952.68
"2020","00261718",949953661.26,927323540.85,22630120.41
"2020","00261891",3906293119.99,3837550610.93,68742509.0600004
"2020","00261912",1676655192.16,1676569079.26,86112.9000000954
"2020","00262340",3124419745.56,3057532484.4,66887261.1599998
"2020","00262587",345443653.08,343361143.5,2082509.57999998
"2020","00262633",472235077.33,464255570.46,7979506.87
"2020","00262781",656297637.89,623858196.98,32439440.91
"2020","00262978",5561952664.89,5229677640.53,332275024.36
"2020","00263958",1241013040.42,1267071333.57,-26058293.1499999
"2020","00263991",505368074.59,493860617.01,11507457.58
"2020","00264334",740922744.3,755364221.3,-14441477
"2020","00265209",1456327617.11,1568815007.78,-112487390.67
"2020","00265365",489549393.74,508320555.86,-18771162.1200001
"2020","00265781",1252283259.57,1230745888.51,21537371.0599999
"2020","00266027",2473546791.5,2437418076.92,36128714.5799999
"2020","00266094",7592711208.75,7590275897.11,2435311.64000034
"2020","00266230",1782271056.26,1747126539.84,35144516.4200001
"2020","00266621",5148694339.87,5043798582,104895757.87
"2020","00267449",2078447463.18,2075312636.15,3134827.02999997
"2020","00267538",535031231.93,576813252.2,-41782020.27
"2020","00268321",685318619.29,645381677.18,39936942.11
"2020","00268810",7875172094.86,7703892516.2,171279578.66
"2020","00269247",701948263.32,681266040.85,20682222.4699999
"2020","00270059",615634244.92,626339597.28,-10705352.36
"2020","00270211",1255756621.14,1224442862.66,31313758.48
"2020","00271560",577146254.47,563366690.94,13779563.5300001
"2020","00271632",1406653499.14,1386186447.45,20467051.6900001
"2020","00271888",330984245.75,335892004.37,-4907758.62
"2020","00272523",502236253.39,508996163.62,-6759910.23000002
"2020","00272728",781573660.31,775490199.14,6083461.16999996
"2020","00272868",1340810253.48,1317174937.23,23635316.25
"2020","00272876",317933817,309350648.91,8583168.08999997
"2020","00273571",225947463.06,226600044.69,-652581.629999995
"2020","00274046",7367941367.71,7609737990.95,-241796623.24
"2020","00274101",456709096.44,433403062.99,23306033.45
"2020","00274879",406942982.91,377778614.03,29164368.88
"2020","00274968",522369382.1,531790390.03,-9421007.92999995
"2020","00275336",738114564.53,709905555.36,28209009.17
"2020","00275808",512166007.6,512225117.75,-59110.1499999762
"2020","00276111",422689358.77,406357013.59,16332345.1799999
"2020","00276227",1043241239.91,1054609842.71,-11368602.8
"2020","00276944",971060247.62,920788468.91,50271778.7099999
"2020","00277037",567073416.07,532050377.91,35023038.16
"2020","00277177",829081663.61,818944971.29,10136692.3200001
"2020","00277444",1298579601.3,1297152727.14,1426874.15999985
"2020","00277819",984685280.87,922423162.37,62262118.5
"2020","00278360",1774713191.52,1788661324.69,-13948133.1700001
"2020","00278475",612939442.39,597236097,15703345.39
"2020","00278653",1133832059.82,1115290163.8,18541896.02
"2020","00279072",213544776.26,214037661.8,-492885.540000021
"2020","00279102",535372561.9,504097277.21,31275284.69
"2020","00279676",985870932.55,963508861.96,22362070.59
"2020","00279773",1024912651.63,999134371.26,25778280.37
"2020","00279846",396870246.69,403136495.9,-6266249.20999998
"2020","00279943",1613631108.88,1573252306.63,40378802.2500002
"2020","00279978",728739967.59,687863161.41,40876806.1800001
"2020","00281859",669802655.57,701613078.24,-31810422.6700001
"2020","00281964",644173870.58,642136391.86,2037478.72000003
"2020","00282481",470582406.66,453427521.83,17154884.83
"2020","00282651",915626884.41,972324107.64,-56697223.23
"2020","00282707",969403981.91,945311117.92,24092863.99
"2020","00282979",681502105.16,710653199.1,-29151093.9400001
"2020","00283061",1340324697.75,1308258624.27,32066073.48
"2020","00283193",417551395.28,421370997.17,-3819601.88999999
"2020","00283347",409821156.7,452868603.94,-43047447.24
"2020","00283509",385775848.99,408876036.02,-23100187.03
"2020","00283924",3967927267.73,3770666324.73,197260943
"2020","00284165",209580477.21,217850655.12,-8270177.91
"2020","00284301",1489231799.73,1444015513.49,45216286.24
"2020","00284611",261193219.73,227557786.81,33635432.92
"2020","00284653",302358341.44,284332517.97,18025823.47
"2020","00284891",1570241935.1,1521315986.38,48925948.7199998
"2020","00285030",653168137.43,636655883.04,16512254.39
"2020","00285455",834342733.55,807118078.24,27224655.3099999
"2020","00286010",5108325170.52,4797625018.85,310700151.669999
"2020","00286745",299036183.71,310084414,-11048230.29
"2020","00287113",489575639.48,475796903.55,13778735.93
"2020","00287172",499651075.96,480808263.08,18842812.88
"2020","00287351",1688463911.85,1643778337.63,44685574.22
"2020","00288365",170884342.67,151547753.03,19336589.64
"2020","00288659",2347793575.63,2173204254.64,174589320.99
"2020","00289931",621184489.89,645224675.53,-24040185.64
"2020","00289965",295800182.78,304565007.83,-8764825.04999995
"2020","00290629",1977030162.58,2011680915.65,-34650753.0700002
"2020","00291463",1159707286.37,1119153037.96,40554248.4100001
"2020","00291471",1769139780.77,1741031904.54,28107876.23
"2020","00291676",369011875.78,387163955.08,-18152079.3
"2020","00292311",421604180.65,380100098.86,41504081.79
"2020","00292427",1264647558.78,1255405797.95,9241760.82999992
"2020","00293199",540257532.11,525696119.28,14561412.83
"2020","00293881",2219440629.5,2244885551.58,-25444922.0799999
"2020","00294136",287749691.44,285766417.17,1983274.26999998
"2020","00294900",718454553.73,724349933.71,-5895379.98000002
"2020","00295671",647147639.37,637023954.91,10123684.46
"2020","00295841",1371026533.19,1306753480.75,64273052.4400001
"2020","00295892",641082663.69,620090153.72,20992509.97
"2020","00296139",1406356231.88,1494450110.83,-88093878.95
"2020","00296317",303423008.87,258292055.65,45130953.22
"2020","00296643",3059043762.42,3044414140.44,14629621.98
"2020","00296651",521575659.15,523948800.21,-2373141.06
"2020","00296759",442112714.84,421421762.53,20690952.31
"2020","00297313",1708468853.94,1668613330.58,39855523.3600001
"2020","00297437",1091596533.03,1053242540.59,38353992.4399999
"2020","00297488",4754510158.98,4674471647.72,80038511.2599993
"2020","00297534",4153529143.52,4126887751.53,26641391.9900002
"2020","00297569",1541558364.26,1425942495.41,115615868.85
"2020","00297577",2049435758.26,1988201243.14,61234515.1199999
"2020","00297755",546227443.58,552736868.83,-6509425.25
"2020","00297852",431634079.35,435758322.05,-4124242.69999999
"2020","00298077",1018361242.36,1011619377.33,6741865.02999997
"2020","00298212",1597504609,1600338842.35,-2834233.3499999
"2020","00298221",452934899.71,436820063.96,16114835.75
"2020","00299138",1096341607.34,1063470108.32,32871499.0199999
"2020","00299308",5597318779.52,5526043145.43,71275634.0899992
"2020","00299529",1050375377.51,1040895210.99,9480166.51999998
"2020","00299634",984337155.88,949968855.92,34368299.9599999
"2020","00300063",1040695663.69,1015866140.73,24829522.96
"2020","00300292",326048542.85,291864598.1,34183944.75
"2020","00300535",3871130199.94,3756714997.94,114415202
"2020","00300870",302022231.22,308535260.57,-6513029.35000002
"2020","00301311",1610326091.99,1566481158.83,43844933.1600001
"2020","00301493",786995088.46,770325141.72,16669946.7399999
"2020","00301825",3338433724.11,3193588075.25,144845648.86
"2020","00302724",1322104394.02,1284807493.08,37296900.9400001
"2020","00303038",752207564.94,734764558.54,17443006.4
"2020","00303461",1340918186.43,1312992136.4,27926050.03
"2020","00303640",649816271.49,711300147.25,-61483875.76
"2020","00304271",786901426.44,718564170.21,68337256.23
"2020","00304387",1217744891.38,1181981678.5,35763212.8800001
"2020","00304450",1972100010.01,2013001950.1,-40901940.0899999
"2020","00845451",32246009299.15,32247671626.11,-1662326.95999908
"2020","44992785",59785980212.99,61591613034.76,-1805632821.77
