,year,municipality_id,municipality_name,winner_vote_percentage,party_id,party_name,party_name_short,is_overall_winner,is_winner_in_coalition,winner_vote_percentage_adj,coalition_vote_percentage,coalition_vote_percentage_adj,is_coalition_won,is_election_year
2216,2014,8113,Kravaře,22.28,768,ANO 2011,ANO 2011,0,1,24.2622236741806,56.41,61.4287269955352,1,0
2217,2015,8113,Kravaře,22.28,768,ANO 2011,ANO 2011,0,1,24.2622236741806,56.41,61.4287269955352,1,0
2218,2016,8113,Kravaře,22.28,768,ANO 2011,ANO 2011,0,1,24.2622236741806,56.41,61.4287269955352,1,0
2219,2013,8114,Krnov,26.41,7,Česká strana sociálně demokratická,ČSSD,1,1,29.3346662223703,51.01,56.6588914806176,1,1
2220,2014,8114,Krnov,26.41,7,Česká strana sociálně demokratická,ČSSD,1,1,29.3346662223703,51.01,56.6588914806176,1,0
2221,2015,8114,Krnov,26.41,7,Česká strana sociálně demokratická,ČSSD,1,1,29.3346662223703,51.01,56.6588914806176,1,0
2222,2016,8114,Krnov,26.41,7,Česká strana sociálně demokratická,ČSSD,1,1,29.3346662223703,51.01,56.6588914806176,1,0
2223,2013,8115,Nový Jičín,24.96,7,Česká strana sociálně demokratická,ČSSD,1,1,28.5550852305228,51.78,59.238073446974,1,1
2224,2014,8115,Nový Jičín,24.96,7,Česká strana sociálně demokratická,ČSSD,1,1,28.5550852305228,51.78,59.238073446974,1,0
2225,2015,8115,Nový Jičín,24.96,7,Česká strana sociálně demokratická,ČSSD,1,1,28.5550852305228,51.78,59.238073446974,1,0
2226,2016,8115,Nový Jičín,24.96,7,Česká strana sociálně demokratická,ČSSD,1,1,28.5550852305228,51.78,59.238073446974,1,0
2227,2013,8116,Odry,24.09,7,Česká strana sociálně demokratická,ČSSD,1,1,26.8831603615668,51.77,57.7725700256668,1,1
2228,2014,8116,Odry,24.09,7,Česká strana sociálně demokratická,ČSSD,1,1,26.8831603615668,51.77,57.7725700256668,1,0
2229,2015,8116,Odry,24.09,7,Česká strana sociálně demokratická,ČSSD,1,1,26.8831603615668,51.77,57.7725700256668,1,0
2230,2016,8116,Odry,24.09,7,Česká strana sociálně demokratická,ČSSD,1,1,26.8831603615668,51.77,57.7725700256668,1,0
2231,2013,8117,Opava,23.29,7,Česká strana sociálně demokratická,ČSSD,1,1,26.6201851640187,50.45,57.6637329980569,1,1
2232,2014,8117,Opava,23.29,7,Česká strana sociálně demokratická,ČSSD,1,1,26.6201851640187,50.45,57.6637329980569,1,0
2233,2015,8117,Opava,23.29,7,Česká strana sociálně demokratická,ČSSD,1,1,26.6201851640187,50.45,57.6637329980569,1,0
2234,2016,8117,Opava,23.29,7,Česká strana sociálně demokratická,ČSSD,1,1,26.6201851640187,50.45,57.6637329980569,1,0
2235,2013,8118,Orlová,31.88,7,Česká strana sociálně demokratická,ČSSD,1,1,35.9616469261139,49.36,55.6796390298928,1,1
2236,2014,8118,Orlová,31.88,7,Česká strana sociálně demokratická,ČSSD,1,1,35.9616469261139,49.36,55.6796390298928,1,0
2237,2015,8118,Orlová,31.88,7,Česká strana sociálně demokratická,ČSSD,1,1,35.9616469261139,49.36,55.6796390298928,1,0
2238,2016,8118,Orlová,31.88,7,Česká strana sociálně demokratická,ČSSD,1,1,35.9616469261139,49.36,55.6796390298928,1,0
2239,2013,8119,Ostrava,25.51,7,Česká strana sociálně demokratická,ČSSD,1,1,29.2949012402389,49.14,56.4308681672026,1,1
2240,2014,8119,Ostrava,25.51,7,Česká strana sociálně demokratická,ČSSD,1,1,29.2949012402389,49.14,56.4308681672026,1,0
2241,2015,8119,Ostrava,25.51,7,Česká strana sociálně demokratická,ČSSD,1,1,29.2949012402389,49.14,56.4308681672026,1,0
2242,2016,8119,Ostrava,25.51,7,Česká strana sociálně demokratická,ČSSD,1,1,29.2949012402389,49.14,56.4308681672026,1,0
2243,2013,8120,Rýmařov,31.27,7,Česká strana sociálně demokratická,ČSSD,1,1,34.3098529734474,52.51,57.6146587667325,1,1
2244,2014,8120,Rýmařov,31.27,7,Česká strana sociálně demokratická,ČSSD,1,1,34.3098529734474,52.51,57.6146587667325,1,0
2245,2015,8120,Rýmařov,31.27,7,Česká strana sociálně demokratická,ČSSD,1,1,34.3098529734474,52.51,57.6146587667325,1,0
2246,2016,8120,Rýmařov,31.27,7,Česká strana sociálně demokratická,ČSSD,1,1,34.3098529734474,52.51,57.6146587667325,1,0
2247,2013,8121,Třinec,31.74,7,Česká strana sociálně demokratická,ČSSD,1,1,35.4320160750167,59.43,66.3429336905559,1,1
2248,2014,8121,Třinec,31.74,7,Česká strana sociálně demokratická,ČSSD,1,1,35.4320160750167,59.43,66.3429336905559,1,0
2249,2015,8121,Třinec,31.74,7,Česká strana sociálně demokratická,ČSSD,1,1,35.4320160750167,59.43,66.3429336905559,1,0
2250,2016,8121,Třinec,31.74,7,Česká strana sociálně demokratická,ČSSD,1,1,35.4320160750167,59.43,66.3429336905559,1,0
2251,2013,8122,Vítkov,24.68,7,Česká strana sociálně demokratická,ČSSD,1,1,27.7552856500225,50.29,56.5564552406658,1,1
2252,2014,8122,Vítkov,24.68,7,Česká strana sociálně demokratická,ČSSD,1,1,27.7552856500225,50.29,56.5564552406658,1,0
2253,2015,8122,Vítkov,24.68,7,Česká strana sociálně demokratická,ČSSD,1,1,27.7552856500225,50.29,56.5564552406658,1,0
2254,2016,8122,Vítkov,24.68,7,Česká strana sociálně demokratická,ČSSD,1,1,27.7552856500225,50.29,56.5564552406658,1,0
2255,2017,2101,Benešov,30.53,768,ANO 2011,ANO,1,1,32.1707060063224,37.92,39.9578503688093,0,1
2256,2018,2101,Benešov,30.53,768,ANO 2011,ANO,1,1,32.1707060063224,37.92,39.9578503688093,0,0
2257,2019,2101,Benešov,30.53,768,ANO 2011,ANO,1,1,32.1707060063224,37.92,39.9578503688093,0,0
2258,2020,2101,Benešov,30.53,768,ANO 2011,ANO,1,1,32.1707060063224,37.92,39.9578503688093,0,0
2259,2017,2102,Beroun,26.8,768,ANO 2011,ANO,1,1,28.7430287430287,33.14,35.5426855426855,0,1
2260,2018,2102,Beroun,26.8,768,ANO 2011,ANO,1,1,28.7430287430287,33.14,35.5426855426855,0,0
2261,2019,2102,Beroun,26.8,768,ANO 2011,ANO,1,1,28.7430287430287,33.14,35.5426855426855,0,0
2262,2020,2102,Beroun,26.8,768,ANO 2011,ANO,1,1,28.7430287430287,33.14,35.5426855426855,0,0
2263,2017,2103,Brandýs nad Labem-Stará Boleslav,26.93,768,ANO 2011,ANO,1,1,28.8824538824539,32.61,34.97425997426,0,1
2264,2018,2103,Brandýs nad Labem-Stará Boleslav,26.93,768,ANO 2011,ANO,1,1,28.8824538824539,32.61,34.97425997426,0,0
2265,2019,2103,Brandýs nad Labem-Stará Boleslav,26.93,768,ANO 2011,ANO,1,1,28.8824538824539,32.61,34.97425997426,0,0
2266,2020,2103,Brandýs nad Labem-Stará Boleslav,26.93,768,ANO 2011,ANO,1,1,28.8824538824539,32.61,34.97425997426,0,0
2267,2017,2104,Čáslav,29.27,768,ANO 2011,ANO,1,1,30.8105263157895,44.12,46.4421052631579,0,1
2268,2018,2104,Čáslav,29.27,768,ANO 2011,ANO,1,1,30.8105263157895,44.12,46.4421052631579,0,0
2269,2019,2104,Čáslav,29.27,768,ANO 2011,ANO,1,1,30.8105263157895,44.12,46.4421052631579,0,0
2270,2020,2104,Čáslav,29.27,768,ANO 2011,ANO,1,1,30.8105263157895,44.12,46.4421052631579,0,0
2271,2017,2105,Černošice,19.51,721,TOP 09,TOP 09,0,0,20.6542451831463,20.01,21.1835697649799,0,1
2272,2018,2105,Černošice,19.51,721,TOP 09,TOP 09,0,0,20.6542451831463,20.01,21.1835697649799,0,0
2273,2019,2105,Černošice,19.51,721,TOP 09,TOP 09,0,0,20.6542451831463,20.01,21.1835697649799,0,0
2274,2020,2105,Černošice,19.51,721,TOP 09,TOP 09,0,0,20.6542451831463,20.01,21.1835697649799,0,0
2275,2017,2106,Český Brod,26.06,768,ANO 2011,ANO,1,1,27.5301077540672,32.33,34.1538136488485,0,1
2276,2018,2106,Český Brod,26.06,768,ANO 2011,ANO,1,1,27.5301077540672,32.33,34.1538136488485,0,0
2277,2019,2106,Český Brod,26.06,768,ANO 2011,ANO,1,1,27.5301077540672,32.33,34.1538136488485,0,0
2278,2020,2106,Český Brod,26.06,768,ANO 2011,ANO,1,1,27.5301077540672,32.33,34.1538136488485,0,0
2279,2017,2107,Dobříš,26.29,768,ANO 2011,ANO,1,1,28.1266716593559,33.48,35.8189793516636,0,1
2280,2018,2107,Dobříš,26.29,768,ANO 2011,ANO,1,1,28.1266716593559,33.48,35.8189793516636,0,0
2281,2019,2107,Dobříš,26.29,768,ANO 2011,ANO,1,1,28.1266716593559,33.48,35.8189793516636,0,0
2282,2020,2107,Dobříš,26.29,768,ANO 2011,ANO,1,1,28.1266716593559,33.48,35.8189793516636,0,0
2283,2017,2108,Hořovice,27.96,768,ANO 2011,ANO,1,1,29.6500530222694,36.18,38.3669141039236,0,1
2284,2018,2108,Hořovice,27.96,768,ANO 2011,ANO,1,1,29.6500530222694,36.18,38.3669141039236,0,0
2285,2019,2108,Hořovice,27.96,768,ANO 2011,ANO,1,1,29.6500530222694,36.18,38.3669141039236,0,0
2286,2020,2108,Hořovice,27.96,768,ANO 2011,ANO,1,1,29.6500530222694,36.18,38.3669141039236,0,0
2287,2017,2109,Kladno,30.48,768,ANO 2011,ANO,1,1,32.6268464996789,37.37,40.0021408691929,0,1
2288,2018,2109,Kladno,30.48,768,ANO 2011,ANO,1,1,32.6268464996789,37.37,40.0021408691929,0,0
2289,2019,2109,Kladno,30.48,768,ANO 2011,ANO,1,1,32.6268464996789,37.37,40.0021408691929,0,0
2290,2020,2109,Kladno,30.48,768,ANO 2011,ANO,1,1,32.6268464996789,37.37,40.0021408691929,0,0
2291,2017,2110,Kolín,27.09,768,ANO 2011,ANO,1,1,28.2511210762332,32.85,34.2580039628741,0,1
2292,2018,2110,Kolín,27.09,768,ANO 2011,ANO,1,1,28.2511210762332,32.85,34.2580039628741,0,0
2293,2019,2110,Kolín,27.09,768,ANO 2011,ANO,1,1,28.2511210762332,32.85,34.2580039628741,0,0
2294,2020,2110,Kolín,27.09,768,ANO 2011,ANO,1,1,28.2511210762332,32.85,34.2580039628741,0,0
2295,2017,2111,Kralupy nad Vltavou,28.03,768,ANO 2011,ANO,1,1,29.9050464099008,34.54,36.850528112664,0,1
2296,2018,2111,Kralupy nad Vltavou,28.03,768,ANO 2011,ANO,1,1,29.9050464099008,34.54,36.850528112664,0,0
2297,2019,2111,Kralupy nad Vltavou,28.03,768,ANO 2011,ANO,1,1,29.9050464099008,34.54,36.850528112664,0,0
2298,2020,2111,Kralupy nad Vltavou,28.03,768,ANO 2011,ANO,1,1,29.9050464099008,34.54,36.850528112664,0,0
2299,2017,2112,Kutná Hora,28.22,768,ANO 2011,ANO,1,1,29.8056611744825,35.75,37.7587663709337,0,1
2300,2018,2112,Kutná Hora,28.22,768,ANO 2011,ANO,1,1,29.8056611744825,35.75,37.7587663709337,0,0
2301,2019,2112,Kutná Hora,28.22,768,ANO 2011,ANO,1,1,29.8056611744825,35.75,37.7587663709337,0,0
2302,2020,2112,Kutná Hora,28.22,768,ANO 2011,ANO,1,1,29.8056611744825,35.75,37.7587663709337,0,0
2303,2017,2113,Lysá nad Labem,25.48,768,ANO 2011,ANO,1,1,26.9572577232332,32.71,34.606432501058,0,1
2304,2018,2113,Lysá nad Labem,25.48,768,ANO 2011,ANO,1,1,26.9572577232332,32.71,34.606432501058,0,0
2305,2019,2113,Lysá nad Labem,25.48,768,ANO 2011,ANO,1,1,26.9572577232332,32.71,34.606432501058,0,0
2306,2020,2113,Lysá nad Labem,25.48,768,ANO 2011,ANO,1,1,26.9572577232332,32.71,34.606432501058,0,0
2307,2017,2114,Mělník,28.61,768,ANO 2011,ANO,1,1,30.6974248927039,35.95,38.5729613733906,0,1
2308,2018,2114,Mělník,28.61,768,ANO 2011,ANO,1,1,30.6974248927039,35.95,38.5729613733906,0,0
2309,2019,2114,Mělník,28.61,768,ANO 2011,ANO,1,1,30.6974248927039,35.95,38.5729613733906,0,0
2310,2020,2114,Mělník,28.61,768,ANO 2011,ANO,1,1,30.6974248927039,35.95,38.5729613733906,0,0
2311,2017,2115,Mladá Boleslav,34.4,768,ANO 2011,ANO,1,1,36.7953791849396,41.87,44.7855385602738,0,1
2312,2018,2115,Mladá Boleslav,34.4,768,ANO 2011,ANO,1,1,36.7953791849396,41.87,44.7855385602738,0,0
2313,2019,2115,Mladá Boleslav,34.4,768,ANO 2011,ANO,1,1,36.7953791849396,41.87,44.7855385602738,0,0
2314,2020,2115,Mladá Boleslav,34.4,768,ANO 2011,ANO,1,1,36.7953791849396,41.87,44.7855385602738,0,0
2315,2017,2116,Mnichovo Hradiště,30.7,768,ANO 2011,ANO,1,1,32.2885990744636,36.7,38.5990744636096,0,1
2316,2018,2116,Mnichovo Hradiště,30.7,768,ANO 2011,ANO,1,1,32.2885990744636,36.7,38.5990744636096,0,0
2317,2019,2116,Mnichovo Hradiště,30.7,768,ANO 2011,ANO,1,1,32.2885990744636,36.7,38.5990744636096,0,0
2318,2020,2116,Mnichovo Hradiště,30.7,768,ANO 2011,ANO,1,1,32.2885990744636,36.7,38.5990744636096,0,0
2319,2017,2117,Neratovice,35.12,768,ANO 2011,ANO,1,1,37.6460499517633,41.27,44.2383963983278,0,1
2320,2018,2117,Neratovice,35.12,768,ANO 2011,ANO,1,1,37.6460499517633,41.27,44.2383963983278,0,0
2321,2019,2117,Neratovice,35.12,768,ANO 2011,ANO,1,1,37.6460499517633,41.27,44.2383963983278,0,0
2322,2020,2117,Neratovice,35.12,768,ANO 2011,ANO,1,1,37.6460499517633,41.27,44.2383963983278,0,0
2323,2017,2118,Nymburk,30.6,768,ANO 2011,ANO,1,1,32.591330280115,38.65,41.1651933113218,0,1
2324,2018,2118,Nymburk,30.6,768,ANO 2011,ANO,1,1,32.591330280115,38.65,41.1651933113218,0,0
2325,2019,2118,Nymburk,30.6,768,ANO 2011,ANO,1,1,32.591330280115,38.65,41.1651933113218,0,0
2326,2020,2118,Nymburk,30.6,768,ANO 2011,ANO,1,1,32.591330280115,38.65,41.1651933113218,0,0
2327,2017,2119,Poděbrady,26.01,768,ANO 2011,ANO,1,1,27.3042200293932,34.95,36.6890615158514,0,1
2328,2018,2119,Poděbrady,26.01,768,ANO 2011,ANO,1,1,27.3042200293932,34.95,36.6890615158514,0,0
2329,2019,2119,Poděbrady,26.01,768,ANO 2011,ANO,1,1,27.3042200293932,34.95,36.6890615158514,0,0
2330,2020,2119,Poděbrady,26.01,768,ANO 2011,ANO,1,1,27.3042200293932,34.95,36.6890615158514,0,0
2331,2017,2120,Příbram,32.06,768,ANO 2011,ANO,1,1,33.8257016248154,39.6,41.7809664486179,0,1
2332,2018,2120,Příbram,32.06,768,ANO 2011,ANO,1,1,33.8257016248154,39.6,41.7809664486179,0,0
2333,2019,2120,Příbram,32.06,768,ANO 2011,ANO,1,1,33.8257016248154,39.6,41.7809664486179,0,0
2334,2020,2120,Příbram,32.06,768,ANO 2011,ANO,1,1,33.8257016248154,39.6,41.7809664486179,0,0
2335,2017,2121,Rakovník,30.76,768,ANO 2011,ANO,1,1,32.5812943544116,38.97,41.2774070543375,0,1
2336,2018,2121,Rakovník,30.76,768,ANO 2011,ANO,1,1,32.5812943544116,38.97,41.2774070543375,0,0
2337,2019,2121,Rakovník,30.76,768,ANO 2011,ANO,1,1,32.5812943544116,38.97,41.2774070543375,0,0
2338,2020,2121,Rakovník,30.76,768,ANO 2011,ANO,1,1,32.5812943544116,38.97,41.2774070543375,0,0
2339,2017,2122,Říčany,21.53,768,ANO 2011,ANO,1,1,22.8532002972084,25.87,27.4599299437427,0,1
2340,2018,2122,Říčany,21.53,768,ANO 2011,ANO,1,1,22.8532002972084,25.87,27.4599299437427,0,0
2341,2019,2122,Říčany,21.53,768,ANO 2011,ANO,1,1,22.8532002972084,25.87,27.4599299437427,0,0
2342,2020,2122,Říčany,21.53,768,ANO 2011,ANO,1,1,22.8532002972084,25.87,27.4599299437427,0,0
2343,2017,2123,Sedlčany,27.54,768,ANO 2011,ANO,1,1,29.108973681429,34.39,36.3492231265194,0,1
2344,2018,2123,Sedlčany,27.54,768,ANO 2011,ANO,1,1,29.108973681429,34.39,36.3492231265194,0,0
2345,2019,2123,Sedlčany,27.54,768,ANO 2011,ANO,1,1,29.108973681429,34.39,36.3492231265194,0,0
2346,2020,2123,Sedlčany,27.54,768,ANO 2011,ANO,1,1,29.108973681429,34.39,36.3492231265194,0,0
2347,2017,2124,Slaný,30.72,768,ANO 2011,ANO,1,1,33.1070158422244,38.1,41.0604591011963,0,1
2348,2018,2124,Slaný,30.72,768,ANO 2011,ANO,1,1,33.1070158422244,38.1,41.0604591011963,0,0
2349,2019,2124,Slaný,30.72,768,ANO 2011,ANO,1,1,33.1070158422244,38.1,41.0604591011963,0,0
2350,2020,2124,Slaný,30.72,768,ANO 2011,ANO,1,1,33.1070158422244,38.1,41.0604591011963,0,0
2351,2017,2125,Vlašim,32.98,768,ANO 2011,ANO,1,1,34.5340314136126,42.43,44.4293193717278,0,1
2352,2018,2125,Vlašim,32.98,768,ANO 2011,ANO,1,1,34.5340314136126,42.43,44.4293193717278,0,0
2353,2019,2125,Vlašim,32.98,768,ANO 2011,ANO,1,1,34.5340314136126,42.43,44.4293193717278,0,0
2354,2020,2125,Vlašim,32.98,768,ANO 2011,ANO,1,1,34.5340314136126,42.43,44.4293193717278,0,0
2355,2017,2126,Votice,35.1,768,ANO 2011,ANO,1,1,36.8581329413,43.93,46.1304210857923,0,1
2356,2018,2126,Votice,35.1,768,ANO 2011,ANO,1,1,36.8581329413,43.93,46.1304210857923,0,0
2357,2019,2126,Votice,35.1,768,ANO 2011,ANO,1,1,36.8581329413,43.93,46.1304210857923,0,0
2358,2020,2126,Votice,35.1,768,ANO 2011,ANO,1,1,36.8581329413,43.93,46.1304210857923,0,0
2359,2017,3101,Blatná,28.12,768,ANO 2011,ANO,1,1,30.2951950010774,35.81,38.5800474035768,0,1
2360,2018,3101,Blatná,28.12,768,ANO 2011,ANO,1,1,30.2951950010774,35.81,38.5800474035768,0,0
2361,2019,3101,Blatná,28.12,768,ANO 2011,ANO,1,1,30.2951950010774,35.81,38.5800474035768,0,0
2362,2020,3101,Blatná,28.12,768,ANO 2011,ANO,1,1,30.2951950010774,35.81,38.5800474035768,0,0
2363,2017,3102,České Budějovice,27.67,768,ANO 2011,ANO,1,1,30.1252041371802,34.23,37.267283614589,0,1
2364,2018,3102,České Budějovice,27.67,768,ANO 2011,ANO,1,1,30.1252041371802,34.23,37.267283614589,0,0
2365,2019,3102,České Budějovice,27.67,768,ANO 2011,ANO,1,1,30.1252041371802,34.23,37.267283614589,0,0
2366,2020,3102,České Budějovice,27.67,768,ANO 2011,ANO,1,1,30.1252041371802,34.23,37.267283614589,0,0
2367,2017,3103,Český Krumlov,26.14,768,ANO 2011,ANO,1,1,28.5215493726132,32.57,35.5373704309875,0,1
2368,2018,3103,Český Krumlov,26.14,768,ANO 2011,ANO,1,1,28.5215493726132,32.57,35.5373704309875,0,0
2369,2019,3103,Český Krumlov,26.14,768,ANO 2011,ANO,1,1,28.5215493726132,32.57,35.5373704309875,0,0
2370,2020,3103,Český Krumlov,26.14,768,ANO 2011,ANO,1,1,28.5215493726132,32.57,35.5373704309875,0,0
2371,2017,3104,Dačice,25.43,768,ANO 2011,ANO,1,1,26.6226968174204,32.07,33.5741206030151,0,1
2372,2018,3104,Dačice,25.43,768,ANO 2011,ANO,1,1,26.6226968174204,32.07,33.5741206030151,0,0
2373,2019,3104,Dačice,25.43,768,ANO 2011,ANO,1,1,26.6226968174204,32.07,33.5741206030151,0,0
2374,2020,3104,Dačice,25.43,768,ANO 2011,ANO,1,1,26.6226968174204,32.07,33.5741206030151,0,0
2375,2017,3105,Jindřichův Hradec,29.67,768,ANO 2011,ANO,1,1,32.0444972459229,39.55,42.7151960254887,0,1
2376,2018,3105,Jindřichův Hradec,29.67,768,ANO 2011,ANO,1,1,32.0444972459229,39.55,42.7151960254887,0,0
2377,2019,3105,Jindřichův Hradec,29.67,768,ANO 2011,ANO,1,1,32.0444972459229,39.55,42.7151960254887,0,0
2378,2020,3105,Jindřichův Hradec,29.67,768,ANO 2011,ANO,1,1,32.0444972459229,39.55,42.7151960254887,0,0
2379,2017,3106,Kaplice,34.18,768,ANO 2011,ANO,1,1,36.2037919711895,41.15,43.586484482576,0,1
2380,2018,3106,Kaplice,34.18,768,ANO 2011,ANO,1,1,36.2037919711895,41.15,43.586484482576,0,0
2381,2019,3106,Kaplice,34.18,768,ANO 2011,ANO,1,1,36.2037919711895,41.15,43.586484482576,0,0
2382,2020,3106,Kaplice,34.18,768,ANO 2011,ANO,1,1,36.2037919711895,41.15,43.586484482576,0,0
2383,2017,3107,Milevsko,30.61,768,ANO 2011,ANO,1,1,32.275411218895,38.28,40.3627161535217,0,1
2384,2018,3107,Milevsko,30.61,768,ANO 2011,ANO,1,1,32.275411218895,38.28,40.3627161535217,0,0
2385,2019,3107,Milevsko,30.61,768,ANO 2011,ANO,1,1,32.275411218895,38.28,40.3627161535217,0,0
2386,2020,3107,Milevsko,30.61,768,ANO 2011,ANO,1,1,32.275411218895,38.28,40.3627161535217,0,0
2387,2017,3108,Písek,26.85,768,ANO 2011,ANO,1,1,28.7596401028278,35.3,37.8106255355613,0,1
2388,2018,3108,Písek,26.85,768,ANO 2011,ANO,1,1,28.7596401028278,35.3,37.8106255355613,0,0
2389,2019,3108,Písek,26.85,768,ANO 2011,ANO,1,1,28.7596401028278,35.3,37.8106255355613,0,0
2390,2020,3108,Písek,26.85,768,ANO 2011,ANO,1,1,28.7596401028278,35.3,37.8106255355613,0,0
2391,2017,3109,Prachatice,25.15,768,ANO 2011,ANO,1,1,27.080865726284,33.32,35.8781091848821,0,1
2392,2018,3109,Prachatice,25.15,768,ANO 2011,ANO,1,1,27.080865726284,33.32,35.8781091848821,0,0
2393,2019,3109,Prachatice,25.15,768,ANO 2011,ANO,1,1,27.080865726284,33.32,35.8781091848821,0,0
2394,2020,3109,Prachatice,25.15,768,ANO 2011,ANO,1,1,27.080865726284,33.32,35.8781091848821,0,0
2395,2017,3110,Soběslav,31.57,768,ANO 2011,ANO,1,1,33.9243498817967,40.43,43.44508918977,0,1
2396,2018,3110,Soběslav,31.57,768,ANO 2011,ANO,1,1,33.9243498817967,40.43,43.44508918977,0,0
2397,2019,3110,Soběslav,31.57,768,ANO 2011,ANO,1,1,33.9243498817967,40.43,43.44508918977,0,0
2398,2020,3110,Soběslav,31.57,768,ANO 2011,ANO,1,1,33.9243498817967,40.43,43.44508918977,0,0
2399,2017,3111,Strakonice,32.54,768,ANO 2011,ANO,1,1,34.8170340252514,40.59,43.4303445324203,0,1
2400,2018,3111,Strakonice,32.54,768,ANO 2011,ANO,1,1,34.8170340252514,40.59,43.4303445324203,0,0
2401,2019,3111,Strakonice,32.54,768,ANO 2011,ANO,1,1,34.8170340252514,40.59,43.4303445324203,0,0
2402,2020,3111,Strakonice,32.54,768,ANO 2011,ANO,1,1,34.8170340252514,40.59,43.4303445324203,0,0
2403,2017,3112,Tábor,29.75,768,ANO 2011,ANO,1,1,31.7062773100288,37.83,40.3175956517105,0,1
2404,2018,3112,Tábor,29.75,768,ANO 2011,ANO,1,1,31.7062773100288,37.83,40.3175956517105,0,0
2405,2019,3112,Tábor,29.75,768,ANO 2011,ANO,1,1,31.7062773100288,37.83,40.3175956517105,0,0
2406,2020,3112,Tábor,29.75,768,ANO 2011,ANO,1,1,31.7062773100288,37.83,40.3175956517105,0,0
2407,2017,3113,Trhové Sviny,32.98,768,ANO 2011,ANO,1,1,35.2651839178785,38.63,41.3066723695466,0,1
2408,2018,3113,Trhové Sviny,32.98,768,ANO 2011,ANO,1,1,35.2651839178785,38.63,41.3066723695466,0,0
2409,2019,3113,Trhové Sviny,32.98,768,ANO 2011,ANO,1,1,35.2651839178785,38.63,41.3066723695466,0,0
2410,2020,3113,Trhové Sviny,32.98,768,ANO 2011,ANO,1,1,35.2651839178785,38.63,41.3066723695466,0,0
2411,2017,3114,Třeboň,25.76,768,ANO 2011,ANO,1,1,27.7019034304764,33.6,36.1329175180127,0,1
2412,2018,3114,Třeboň,25.76,768,ANO 2011,ANO,1,1,27.7019034304764,33.6,36.1329175180127,0,0
2413,2019,3114,Třeboň,25.76,768,ANO 2011,ANO,1,1,27.7019034304764,33.6,36.1329175180127,0,0
2414,2020,3114,Třeboň,25.76,768,ANO 2011,ANO,1,1,27.7019034304764,33.6,36.1329175180127,0,0
2415,2017,3115,Týn nad Vltavou,27.16,768,ANO 2011,ANO,1,1,29.7448253203373,34.04,37.27959697733,0,1
2416,2018,3115,Týn nad Vltavou,27.16,768,ANO 2011,ANO,1,1,29.7448253203373,34.04,37.27959697733,0,0
2417,2019,3115,Týn nad Vltavou,27.16,768,ANO 2011,ANO,1,1,29.7448253203373,34.04,37.27959697733,0,0
2418,2020,3115,Týn nad Vltavou,27.16,768,ANO 2011,ANO,1,1,29.7448253203373,34.04,37.27959697733,0,0
2419,2017,3116,Vimperk,26.45,768,ANO 2011,ANO,1,1,28.0368878524486,34.51,36.5804536781853,0,1
2420,2018,3116,Vimperk,26.45,768,ANO 2011,ANO,1,1,28.0368878524486,34.51,36.5804536781853,0,0
2421,2019,3116,Vimperk,26.45,768,ANO 2011,ANO,1,1,28.0368878524486,34.51,36.5804536781853,0,0
2422,2020,3116,Vimperk,26.45,768,ANO 2011,ANO,1,1,28.0368878524486,34.51,36.5804536781853,0,0
2423,2017,3117,Vodňany,30.84,768,ANO 2011,ANO,1,1,32.6383744311567,38.5,40.7450523864959,0,1
2424,2018,3117,Vodňany,30.84,768,ANO 2011,ANO,1,1,32.6383744311567,38.5,40.7450523864959,0,0
2425,2019,3117,Vodňany,30.84,768,ANO 2011,ANO,1,1,32.6383744311567,38.5,40.7450523864959,0,0
2426,2020,3117,Vodňany,30.84,768,ANO 2011,ANO,1,1,32.6383744311567,38.5,40.7450523864959,0,0
2427,2017,3201,Blovice,28.86,768,ANO 2011,ANO,1,1,30.7643108410617,37.44,39.9104573073233,0,1
2428,2018,3201,Blovice,28.86,768,ANO 2011,ANO,1,1,30.7643108410617,37.44,39.9104573073233,0,0
2429,2019,3201,Blovice,28.86,768,ANO 2011,ANO,1,1,30.7643108410617,37.44,39.9104573073233,0,0
2430,2020,3201,Blovice,28.86,768,ANO 2011,ANO,1,1,30.7643108410617,37.44,39.9104573073233,0,0
2431,2017,3202,Domažlice,26.98,768,ANO 2011,ANO,1,1,28.4149552395998,35.83,37.7356503422854,0,1
2432,2018,3202,Domažlice,26.98,768,ANO 2011,ANO,1,1,28.4149552395998,35.83,37.7356503422854,0,0
2433,2019,3202,Domažlice,26.98,768,ANO 2011,ANO,1,1,28.4149552395998,35.83,37.7356503422854,0,0
2434,2020,3202,Domažlice,26.98,768,ANO 2011,ANO,1,1,28.4149552395998,35.83,37.7356503422854,0,0
2435,2017,3203,Horažďovice,33.42,768,ANO 2011,ANO,1,1,35.245728749209,42.44,44.7584897700907,0,1
2436,2018,3203,Horažďovice,33.42,768,ANO 2011,ANO,1,1,35.245728749209,42.44,44.7584897700907,0,0
2437,2019,3203,Horažďovice,33.42,768,ANO 2011,ANO,1,1,35.245728749209,42.44,44.7584897700907,0,0
2438,2020,3203,Horažďovice,33.42,768,ANO 2011,ANO,1,1,35.245728749209,42.44,44.7584897700907,0,0
2439,2017,3204,Horšovský Týn,33.49,768,ANO 2011,ANO,1,1,35.8143514062667,39.94,42.7120094107582,0,1
